country,chip,parcel_id,width_native_px,contrast
slovenia,g13_00034_7.tif,6878502,1.437,2.2632
slovenia,g13_00034_7.tif,6987571,2.571,2.0613
slovenia,g13_00034_7.tif,6987583,1.437,2.3361
slovenia,g13_00035_0.tif,6148445,2.999,1.879
slovenia,g13_00035_0.tif,6148451,0.757,2.9894
slovenia,g13_00035_0.tif,6149839,3.098,2.261
slovenia,g13_00035_0.tif,6149840,1.242,2.3143
slovenia,g13_00035_0.tif,6149856,2.999,2.1684
slovenia,g13_00035_0.tif,6150901,3.725,2.1263
slovenia,g13_00035_0.tif,6150902,1.437,1.6193
slovenia,g13_00035_0.tif,6150906,1.242,2.8472
slovenia,g13_00035_0.tif,6150907,1.242,1.5083
slovenia,g13_00035_0.tif,6204998,0.757,2.3399
slovenia,g13_00035_0.tif,6240851,6.051,1.8878
slovenia,g13_00035_0.tif,6335488,0.757,3.1397
slovenia,g13_00035_0.tif,6335490,4.821,2.3883
slovenia,g13_00035_0.tif,6335550,2.204,1.6306
slovenia,g13_00035_0.tif,6778230,1.437,3.0315
slovenia,g13_00035_0.tif,6787260,1.242,2.456
slovenia,g13_00035_0.tif,6817925,3.288,1.7248
slovenia,g13_00035_0.tif,6821492,1.242,2.8921
slovenia,g13_00035_13.tif,6105478,8.027,2.8256
slovenia,g13_00035_13.tif,6423333,3.725,3.438
slovenia,g13_00035_13.tif,6444163,2.069,3.3537
slovenia,g13_00035_13.tif,6478364,2.069,2.7803
slovenia,g13_00035_13.tif,6478526,0.414,3.0081
slovenia,g13_00035_13.tif,6478750,0.414,3.7806
slovenia,g13_00035_13.tif,6487128,7.082,2.5275
slovenia,g13_00035_13.tif,6501533,11.891,3.1279
slovenia,g13_00035_13.tif,6501534,8.501,1.2768
slovenia,g13_00035_13.tif,6528096,2.999,2.3802
slovenia,g13_00035_13.tif,6562533,2.897,1.8521
slovenia,g13_00035_13.tif,6562582,2.571,2.4169
slovenia,g13_00035_13.tif,6596923,2.999,3.2298
slovenia,g13_00035_13.tif,6596925,4.044,2.3169
slovenia,g13_00035_13.tif,6597646,0.757,2.0427
slovenia,g13_00035_13.tif,6600268,3.288,0.8275
slovenia,g13_00035_13.tif,6607477,4.821,3.4092
slovenia,g13_00035_13.tif,6607478,4.044,2.1421
slovenia,g13_00035_13.tif,6607480,1.927,1.5567
slovenia,g13_00035_13.tif,6607600,2.069,2.9341
slovenia,g13_00035_13.tif,6611060,2.897,2.3532
slovenia,g13_00035_13.tif,6611062,1.437,5.7225
slovenia,g13_00035_13.tif,6611064,2.204,2.7917
slovenia,g13_00035_13.tif,6611068,1.437,1.8573
slovenia,g13_00035_13.tif,6611078,4.621,2.5798
slovenia,g13_00035_13.tif,6612016,2.204,4.2685
slovenia,g13_00035_13.tif,6615147,3.288,4.3845
slovenia,g13_00035_13.tif,6618718,6.26,3.2832
slovenia,g13_00035_13.tif,6618720,2.204,2.7106
slovenia,g13_00035_13.tif,6618722,2.897,2.6024
slovenia,g13_00035_13.tif,6626861,9.656,3.2147
slovenia,g13_00035_13.tif,6630723,2.897,1.8092
slovenia,g13_00035_13.tif,6631508,2.204,1.1195
slovenia,g13_00035_13.tif,6632874,10.347,3.0408
slovenia,g13_00035_13.tif,6632877,6.658,2.7304
slovenia,g13_00035_13.tif,6633060,15.572,3.1373
slovenia,g13_00035_13.tif,6633256,3.288,3.0586
slovenia,g13_00035_13.tif,6635358,7.738,1.4175
slovenia,g13_00035_13.tif,6635740,6.26,3.5091
slovenia,g13_00035_13.tif,6635756,5.38,1.9065
slovenia,g13_00035_13.tif,6642370,7.217,2.6492
slovenia,g13_00035_13.tif,6642371,1.242,4.8935
slovenia,g13_00035_13.tif,6642372,3.288,2.5276
slovenia,g13_00035_13.tif,6642471,3.725,3.6946
slovenia,g13_00035_13.tif,6643878,4.044,1.8664
slovenia,g13_00035_13.tif,6643880,2.204,2.1475
slovenia,g13_00035_13.tif,6666388,1.437,2.764
slovenia,g13_00035_13.tif,6758719,2.069,2.7334
slovenia,g13_00035_13.tif,6758729,3.288,2.2152
slovenia,g13_00035_13.tif,6758732,2.999,4.4153
slovenia,g13_00035_13.tif,6768403,2.897,5.0862
slovenia,g13_00035_13.tif,6771202,5.612,3.1974
slovenia,g13_00035_13.tif,6772010,6.208,3.0957
slovenia,g13_00035_13.tif,6775138,17.125,2.8833
slovenia,g13_00035_13.tif,6775163,8.84,3.096
slovenia,g13_00035_13.tif,6780534,5.38,2.8722
slovenia,g13_00035_13.tif,6780714,2.571,2.9742
slovenia,g13_00035_13.tif,6780731,4.553,1.7419
slovenia,g13_00035_13.tif,6790107,4.621,3.0402
slovenia,g13_00035_13.tif,6790118,2.571,2.9802
slovenia,g13_00035_13.tif,6790175,3.288,2.3801
slovenia,g13_00035_13.tif,6808537,0.757,3.7012
slovenia,g13_00035_13.tif,6813618,4.621,2.9434
slovenia,g13_00035_13.tif,6862298,38.49,2.0961
slovenia,g13_00035_13.tif,6862303,25.246,2.2447
slovenia,g13_00035_13.tif,6895943,2.999,2.787
slovenia,g13_00035_13.tif,6895945,2.999,1.8463
slovenia,g13_00035_13.tif,6895947,3.725,3.0572
slovenia,g13_00035_13.tif,6917551,7.738,1.2189
slovenia,g13_00035_13.tif,6936465,6.412,2.4458
slovenia,g13_00035_13.tif,6936466,1.437,2.8271
slovenia,g13_00035_13.tif,7011787,4.044,3.268
slovenia,g13_00035_13.tif,7011893,0.414,2.8924
slovenia,g13_00035_13.tif,7081992,6.208,2.1693
slovenia,g13_00035_14.tif,6126171,1.437,3.6691
slovenia,g13_00035_14.tif,6126175,0.757,2.465
slovenia,g13_00035_14.tif,6174296,2.571,4.9554
slovenia,g13_00035_14.tif,6184916,2.571,3.7302
slovenia,g13_00035_14.tif,6197217,2.999,3.7205
slovenia,g13_00035_14.tif,6306058,2.204,5.8494
slovenia,g13_00035_14.tif,6306059,4.044,3.7653
slovenia,g13_00035_14.tif,6306356,2.204,5.6693
slovenia,g13_00035_14.tif,6423327,3.098,3.2968
slovenia,g13_00035_14.tif,6444163,1.242,4.0824
slovenia,g13_00035_14.tif,6452262,3.288,2.8494
slovenia,g13_00035_14.tif,6452265,11.115,3.9333
slovenia,g13_00035_14.tif,6452464,1.437,3.6796
slovenia,g13_00035_14.tif,6478750,3.098,4.5665
slovenia,g13_00035_14.tif,6480113,3.098,3.9686
slovenia,g13_00035_14.tif,6494416,2.571,4.2209
slovenia,g13_00035_14.tif,6571280,1.437,4.8663
slovenia,g13_00035_14.tif,6571373,1.437,5.5669
slovenia,g13_00035_14.tif,6576174,4.821,3.6761
slovenia,g13_00035_14.tif,6576185,2.571,4.8415
slovenia,g13_00035_14.tif,6577728,3.098,3.1132
slovenia,g13_00035_14.tif,6578503,2.897,2.2552
slovenia,g13_00035_14.tif,6599676,11.807,4.7918
slovenia,g13_00035_14.tif,6599680,3.288,3.1438
slovenia,g13_00035_14.tif,6599684,1.242,3.9854
slovenia,g13_00035_14.tif,6599685,2.571,4.1729
slovenia,g13_00035_14.tif,6635335,1.927,6.4658
slovenia,g13_00035_14.tif,6642356,1.927,6.6147
slovenia,g13_00035_14.tif,6643871,1.927,4.2191
slovenia,g13_00035_14.tif,6666405,1.927,3.4229
slovenia,g13_00035_14.tif,6691878,3.288,4.2354
slovenia,g13_00035_14.tif,6701223,1.927,4.0185
slovenia,g13_00035_14.tif,6721626,2.069,2.8344
slovenia,g13_00035_14.tif,6721627,1.927,3.3645
slovenia,g13_00035_14.tif,6721628,6.707,4.1364
slovenia,g13_00035_14.tif,6782504,3.725,3.6268
slovenia,g13_00035_14.tif,6795320,10.845,4.4812
slovenia,g13_00035_14.tif,6862298,37.662,2.0751
slovenia,g13_00035_14.tif,6862303,45.134,3.2035
slovenia,g13_00035_14.tif,6869740,1.927,3.1556
slovenia,g13_00035_14.tif,6917529,8.385,3.9203
slovenia,g13_00035_14.tif,6917531,7.217,3.1922
slovenia,g13_00035_14.tif,6917543,2.571,5.6323
slovenia,g13_00035_14.tif,6941140,2.897,3.9465
slovenia,g13_00035_14.tif,6966236,6.051,4.1323
slovenia,g13_00035_15.tif,6109559,3.725,2.0777
slovenia,g13_00035_15.tif,6109562,3.725,1.8589
slovenia,g13_00035_15.tif,6118057,2.999,2.0099
slovenia,g13_00035_15.tif,6118058,2.571,2.0354
slovenia,g13_00035_15.tif,6118059,1.437,1.9949
slovenia,g13_00035_15.tif,6118088,4.044,2.5478
slovenia,g13_00035_15.tif,6118105,0.414,2.2778
slovenia,g13_00035_15.tif,6161882,4.044,1.8124
slovenia,g13_00035_15.tif,6164251,1.242,1.2593
slovenia,g13_00035_15.tif,6164355,0.757,1.4748
slovenia,g13_00035_15.tif,6164356,2.571,1.1501
slovenia,g13_00035_15.tif,6174296,2.204,1.8608
slovenia,g13_00035_15.tif,6189591,2.897,1.3751
slovenia,g13_00035_15.tif,6214820,3.098,1.7847
slovenia,g13_00035_15.tif,6214821,5.612,2.1578
slovenia,g13_00035_15.tif,6214822,2.999,2.1275
slovenia,g13_00035_15.tif,6214881,4.821,2.5003
slovenia,g13_00035_15.tif,6215137,4.886,2.0475
slovenia,g13_00035_15.tif,6249275,3.288,1.7555
slovenia,g13_00035_15.tif,6249470,1.927,1.148
slovenia,g13_00035_15.tif,6249597,2.571,1.3233
slovenia,g13_00035_15.tif,6280213,2.571,1.232
slovenia,g13_00035_15.tif,6280245,0.757,0.9906
slovenia,g13_00035_15.tif,6289858,2.571,1.8046
slovenia,g13_00035_15.tif,6289866,1.927,2.5152
slovenia,g13_00035_15.tif,6306058,2.204,2.6016
slovenia,g13_00035_15.tif,6306063,1.437,1.5121
slovenia,g13_00035_15.tif,6306356,1.437,2.2487
slovenia,g13_00035_15.tif,6306519,0.757,2.2076
slovenia,g13_00035_15.tif,6338476,4.268,2.0896
slovenia,g13_00035_15.tif,6338478,3.288,0.9099
slovenia,g13_00035_15.tif,6338480,2.571,1.608
slovenia,g13_00035_15.tif,6338481,1.437,1.4819
slovenia,g13_00035_15.tif,6338521,0.414,2.1867
slovenia,g13_00035_15.tif,6370955,0.757,2.5786
slovenia,g13_00035_15.tif,6370956,0.757,1.8442
slovenia,g13_00035_15.tif,6370959,6.61,1.3709
slovenia,g13_00035_15.tif,6375558,4.413,1.6086
slovenia,g13_00035_15.tif,6375569,3.288,2.4216
slovenia,g13_00035_15.tif,6400448,3.098,1.811
slovenia,g13_00035_15.tif,6452262,16.65,1.2836
slovenia,g13_00035_15.tif,6452265,0.414,1.567
slovenia,g13_00035_15.tif,6452464,1.437,1.4154
slovenia,g13_00035_15.tif,6469770,5.38,1.6937
slovenia,g13_00035_15.tif,6510318,1.927,2.3437
slovenia,g13_00035_15.tif,6510319,1.437,1.7681
slovenia,g13_00035_15.tif,6557532,5.38,1.2606
slovenia,g13_00035_15.tif,6557542,2.897,1.1533
slovenia,g13_00035_15.tif,6557544,2.571,1.1195
slovenia,g13_00035_15.tif,6557546,0.414,0.5949
slovenia,g13_00035_15.tif,6571285,2.897,1.1395
slovenia,g13_00035_15.tif,6576185,2.571,2.1902
slovenia,g13_00035_15.tif,6576191,3.725,2.4475
slovenia,g13_00035_15.tif,6576193,2.571,1.7497
slovenia,g13_00035_15.tif,6576197,2.571,2.6684
slovenia,g13_00035_15.tif,6576205,2.571,1.4677
slovenia,g13_00035_15.tif,6577728,3.288,1.2528
slovenia,g13_00035_15.tif,6578503,3.725,1.3535
slovenia,g13_00035_15.tif,6580327,1.437,2.3085
slovenia,g13_00035_15.tif,6593183,3.807,2.2308
slovenia,g13_00035_15.tif,6593184,2.571,0.9811
slovenia,g13_00035_15.tif,6593209,2.204,1.7773
slovenia,g13_00035_15.tif,6593210,2.897,2.4992
slovenia,g13_00035_15.tif,6593222,2.069,2.0732
slovenia,g13_00035_15.tif,6594430,2.571,1.8847
slovenia,g13_00035_15.tif,6599680,3.725,1.5049
slovenia,g13_00035_15.tif,6599681,4.821,0.9758
slovenia,g13_00035_15.tif,6599682,2.069,1.1229
slovenia,g13_00035_15.tif,6599684,3.288,1.6716
slovenia,g13_00035_15.tif,6599687,2.897,1.2382
slovenia,g13_00035_15.tif,6599689,2.204,2.1827
slovenia,g13_00035_15.tif,6629340,2.897,2.3937
slovenia,g13_00035_15.tif,6629342,2.204,1.6005
slovenia,g13_00035_15.tif,6712633,14.781,1.6813
slovenia,g13_00035_15.tif,6720025,4.886,0.9035
slovenia,g13_00035_15.tif,6720036,8.501,1.3602
slovenia,g13_00035_15.tif,6721626,2.204,1.0783
slovenia,g13_00035_15.tif,6721627,1.927,1.5146
slovenia,g13_00035_15.tif,6721628,6.61,1.5254
slovenia,g13_00035_15.tif,6731653,9.553,1.2688
slovenia,g13_00035_15.tif,6731672,1.437,1.9538
slovenia,g13_00035_15.tif,6731673,2.069,1.583
slovenia,g13_00035_15.tif,6780721,8.108,1.3515
slovenia,g13_00035_15.tif,6780723,3.288,1.8478
slovenia,g13_00035_15.tif,6780727,2.897,1.1879
slovenia,g13_00035_15.tif,6780729,4.268,1.5112
slovenia,g13_00035_15.tif,6781603,2.204,2.8411
slovenia,g13_00035_15.tif,6781623,0.757,2.4668
slovenia,g13_00035_15.tif,6782501,5.139,2.5419
slovenia,g13_00035_15.tif,6782503,10.186,2.4177
slovenia,g13_00035_15.tif,6782504,2.571,1.4512
slovenia,g13_00035_15.tif,6782505,5.439,2.1795
slovenia,g13_00035_15.tif,6782506,3.725,0.9627
slovenia,g13_00035_15.tif,6782508,5.439,2.1497
slovenia,g13_00035_15.tif,6782509,3.098,2.4342
slovenia,g13_00035_15.tif,6782515,2.571,1.9304
slovenia,g13_00035_15.tif,6782516,2.204,1.6873
slovenia,g13_00035_15.tif,6782777,0.414,2.3041
slovenia,g13_00035_15.tif,6862298,4.553,0.94
slovenia,g13_00035_15.tif,6862303,14.485,1.4143
slovenia,g13_00035_15.tif,6869740,2.204,1.4481
slovenia,g13_00035_15.tif,6911140,2.897,1.8656
slovenia,g13_00036_15.tif,6103317,3.288,1.0151
slovenia,g13_00036_15.tif,6141149,4.553,1.9694
slovenia,g13_00036_15.tif,6141152,5.89,1.3074
slovenia,g13_00036_15.tif,6141163,2.897,1.722
slovenia,g13_00036_15.tif,6141164,0.414,1.4276
slovenia,g13_00036_15.tif,6141169,2.069,1.4986
slovenia,g13_00036_15.tif,6300406,0.414,1.503
slovenia,g13_00036_15.tif,6300460,0.414,1.6356
slovenia,g13_00036_15.tif,6300514,0.414,1.3367
slovenia,g13_00036_15.tif,6340059,2.204,1.6665
slovenia,g13_00036_15.tif,6340065,1.437,0.9021
slovenia,g13_00036_15.tif,6340070,1.437,1.3355
slovenia,g13_00036_15.tif,6340634,0.414,1.9602
slovenia,g13_00036_15.tif,6511506,1.242,1.031
slovenia,g13_00036_15.tif,6511816,7.863,1.6623
slovenia,g13_00036_15.tif,6511821,2.069,1.634
slovenia,g13_00036_15.tif,6511822,2.897,1.7587
slovenia,g13_00036_15.tif,6514046,4.553,1.4466
slovenia,g13_00036_15.tif,6514048,3.725,2.1113
slovenia,g13_00036_15.tif,6514051,3.807,1.8763
slovenia,g13_00036_15.tif,6514067,4.044,0.9814
slovenia,g13_00036_15.tif,6514068,1.242,0.693
slovenia,g13_00036_15.tif,6514074,3.288,1.4463
slovenia,g13_00036_15.tif,6514075,0.757,1.5422
slovenia,g13_00036_15.tif,6578781,8.729,1.7154
slovenia,g13_00036_15.tif,6578800,1.242,1.6047
slovenia,g13_00036_15.tif,6578807,3.725,1.2909
slovenia,g13_00036_15.tif,6578826,5.139,1.5361
slovenia,g13_00036_15.tif,6591078,2.069,0.9081
slovenia,g13_00036_15.tif,6623439,3.725,1.2764
slovenia,g13_00036_15.tif,6623442,3.725,1.322
slovenia,g13_00036_15.tif,6627282,3.725,1.9276
slovenia,g13_00036_15.tif,6630983,2.069,0.9448
slovenia,g13_00036_15.tif,6679878,9.239,1.7298
slovenia,g13_00036_15.tif,6679881,1.242,1.5026
slovenia,g13_00036_15.tif,6679889,2.069,1.877
slovenia,g13_00036_15.tif,6679893,2.069,1.5509
slovenia,g13_00036_15.tif,6680249,5.439,1.4284
slovenia,g13_00036_15.tif,6680250,4.553,1.2163
slovenia,g13_00036_15.tif,6680251,0.414,0.9233
slovenia,g13_00036_15.tif,6684214,1.437,1.4041
slovenia,g13_00036_15.tif,6684217,1.242,1.4031
slovenia,g13_00036_15.tif,6687558,1.927,0.9502
slovenia,g13_00036_15.tif,6721957,2.204,1.1863
slovenia,g13_00036_15.tif,6736079,17.184,2.2015
slovenia,g13_00036_15.tif,6736080,4.413,1.6061
slovenia,g13_00036_15.tif,6741903,2.069,1.5244
slovenia,g13_00036_15.tif,6771234,8.539,1.4677
slovenia,g13_00036_15.tif,6771240,6.051,1.2618
slovenia,g13_00036_15.tif,6776724,3.725,0.7631
slovenia,g13_00036_15.tif,6776732,2.571,1.1454
slovenia,g13_00036_15.tif,6791113,6.208,1.7182
slovenia,g13_00036_15.tif,6791115,8.228,1.0971
slovenia,g13_00036_15.tif,6791168,4.553,1.8157
slovenia,g13_00036_15.tif,6791178,0.414,1.6224
slovenia,g13_00036_15.tif,6791196,2.571,1.5467
slovenia,g13_00036_15.tif,6791217,4.268,1.3007
slovenia,g13_00036_15.tif,6791218,2.204,1.572
slovenia,g13_00036_15.tif,6791219,2.069,1.3909
slovenia,g13_00036_15.tif,6791221,1.437,1.0134
slovenia,g13_00036_15.tif,6791222,2.069,1.851
slovenia,g13_00036_15.tif,6791224,1.242,1.2867
slovenia,g13_00036_15.tif,6800881,0.757,1.1293
slovenia,g13_00036_15.tif,6801169,4.821,2.204
slovenia,g13_00036_15.tif,6801719,2.069,1.2499
slovenia,g13_00036_15.tif,6815207,12.248,1.5008
slovenia,g13_00036_15.tif,6815209,7.863,1.7889
slovenia,g13_00036_15.tif,6815217,9.024,1.6485
slovenia,g13_00036_15.tif,6815218,2.571,0.6686
slovenia,g13_00036_15.tif,6815236,5.38,1.9499
slovenia,g13_00036_15.tif,6815250,4.821,1.1809
slovenia,g13_00036_15.tif,6815284,3.725,1.2549
slovenia,g13_00036_15.tif,6815287,2.069,1.1542
slovenia,g13_00036_15.tif,6815288,5.38,1.4482
slovenia,g13_00036_15.tif,6815290,4.553,1.5159
slovenia,g13_00036_15.tif,6815291,3.725,1.5645
slovenia,g13_00036_15.tif,6815293,3.725,1.5372
slovenia,g13_00036_15.tif,6815294,2.069,1.7669
slovenia,g13_00036_15.tif,6815295,2.069,1.5007
slovenia,g13_00036_15.tif,6828871,4.553,1.5603
slovenia,g13_00036_15.tif,6828888,3.725,1.521
slovenia,g13_00036_15.tif,6828890,4.413,2.2668
slovenia,g13_00036_15.tif,6828895,2.571,1.3852
slovenia,g13_00036_15.tif,6845046,0.414,1.7228
slovenia,g13_00036_15.tif,6847445,1.242,1.2273
slovenia,g13_00036_15.tif,6847446,1.437,1.3556
slovenia,g13_00036_15.tif,6862060,10.473,1.922
slovenia,g13_00036_15.tif,6867133,2.897,1.7129
slovenia,g13_00036_15.tif,6867134,2.897,1.6289
slovenia,g13_00036_15.tif,6897923,1.242,0.9063
slovenia,g13_00036_15.tif,6913066,2.897,2.3183
slovenia,g13_00036_15.tif,6993526,1.242,0.6969
slovenia,g13_00036_15.tif,6993531,11.437,1.3967
slovenia,g13_00036_15.tif,6997446,11.437,1.6655
slovenia,g13_00036_15.tif,6998907,9.274,1.598
slovenia,g13_00036_15.tif,7011921,0.414,1.1916
slovenia,g13_00036_15.tif,7012738,4.413,1.5141
slovenia,g13_00036_15.tif,7014213,1.927,1.891
slovenia,g13_00036_15.tif,7015008,6.208,1.8824
slovenia,g13_00036_17.tif,6165058,3.288,2.0052
slovenia,g13_00036_17.tif,6165063,1.927,2.5289
slovenia,g13_00036_17.tif,6190330,0.757,0.9817
slovenia,g13_00036_17.tif,6321727,3.807,2.3018
slovenia,g13_00036_17.tif,6321732,2.069,3.221
slovenia,g13_00036_17.tif,6321786,2.204,2.3171
slovenia,g13_00036_17.tif,6359062,2.897,2.7399
slovenia,g13_00036_17.tif,6359063,2.897,2.4713
slovenia,g13_00036_17.tif,6359064,2.069,2.7548
slovenia,g13_00036_17.tif,6367974,1.437,1.5789
slovenia,g13_00036_17.tif,6467749,3.725,2.057
slovenia,g13_00036_17.tif,6467750,1.242,3.0628
slovenia,g13_00036_17.tif,6467752,1.242,2.5603
slovenia,g13_00036_17.tif,6527202,1.437,2.0518
slovenia,g13_00036_17.tif,6857915,2.897,2.1297
slovenia,g13_00036_18.tif,6093526,1.242,2.7002
slovenia,g13_00036_18.tif,6093533,0.414,2.4678
slovenia,g13_00036_18.tif,6153797,1.242,2.8134
slovenia,g13_00036_18.tif,6153898,0.757,2.1295
slovenia,g13_00036_18.tif,6158945,0.757,1.3874
slovenia,g13_00036_18.tif,6165065,4.268,1.4742
slovenia,g13_00036_18.tif,6174464,1.242,2.1727
slovenia,g13_00036_18.tif,6226842,3.098,1.6935
slovenia,g13_00036_18.tif,6226846,1.242,2.9378
slovenia,g13_00036_18.tif,6316769,1.927,1.2131
slovenia,g13_00036_18.tif,6914472,1.242,1.7923
slovenia,g13_00036_18.tif,6914473,1.242,2.167
slovenia,g13_00036_18.tif,7019123,1.437,1.2316
slovenia,g13_00037_0.tif,6199428,0.757,1.9433
slovenia,g13_00037_0.tif,6484667,5.139,1.9672
slovenia,g13_00037_0.tif,6484669,0.414,2.1237
slovenia,g13_00037_0.tif,6485549,0.757,1.6554
slovenia,g13_00037_0.tif,6485550,2.897,1.8692
slovenia,g13_00037_0.tif,6485556,2.571,2.1165
slovenia,g13_00037_10.tif,6170802,0.757,1.8164
slovenia,g13_00037_10.tif,6186574,1.437,3.585
slovenia,g13_00037_10.tif,6201802,2.204,3.3102
slovenia,g13_00037_10.tif,6201996,4.553,2.4618
slovenia,g13_00037_10.tif,6202041,1.242,1.8771
slovenia,g13_00037_10.tif,6202063,4.553,2.9115
slovenia,g13_00037_10.tif,6203910,2.069,2.8243
slovenia,g13_00037_10.tif,6289692,2.069,2.7249
slovenia,g13_00037_10.tif,6289694,2.069,2.1638
slovenia,g13_00037_10.tif,6289708,1.927,2.6308
slovenia,g13_00037_10.tif,6289942,1.242,2.2263
slovenia,g13_00037_10.tif,6290018,0.757,2.1095
slovenia,g13_00037_10.tif,6290081,1.242,2.1507
slovenia,g13_00037_10.tif,6395888,5.38,2.4768
slovenia,g13_00037_10.tif,6395898,2.571,4.2466
slovenia,g13_00037_10.tif,6407305,0.757,1.7467
slovenia,g13_00037_10.tif,6428185,1.437,3.1973
slovenia,g13_00037_10.tif,6428191,0.757,2.4464
slovenia,g13_00037_10.tif,6600772,2.897,2.4358
slovenia,g13_00037_10.tif,6622529,3.725,2.7665
slovenia,g13_00037_10.tif,6622530,2.571,1.3815
slovenia,g13_00037_10.tif,6622537,2.897,3.1883
slovenia,g13_00037_10.tif,6624148,8.539,2.6451
slovenia,g13_00037_10.tif,6624149,0.414,3.1523
slovenia,g13_00037_10.tif,6624154,2.069,4.1276
slovenia,g13_00037_10.tif,6624158,2.897,4.3682
slovenia,g13_00037_10.tif,6624350,1.242,2.4504
slovenia,g13_00037_10.tif,6624424,0.414,3.3349
slovenia,g13_00037_10.tif,6667031,2.069,2.4916
slovenia,g13_00037_10.tif,6667051,2.204,3.3237
slovenia,g13_00037_10.tif,6790150,1.242,2.8064
slovenia,g13_00037_10.tif,6790152,0.757,2.6409
slovenia,g13_00037_10.tif,6790155,0.757,2.2927
slovenia,g13_00037_10.tif,6790241,0.757,2.6466
slovenia,g13_00037_11.tif,6111429,1.242,2.1187
slovenia,g13_00037_11.tif,6395880,2.069,2.2021
slovenia,g13_00037_11.tif,6395884,1.242,2.7511
slovenia,g13_00037_11.tif,6395890,4.553,2.6058
slovenia,g13_00037_11.tif,6428178,1.927,3.0622
slovenia,g13_00037_11.tif,6567219,0.757,2.7805
slovenia,g13_00037_11.tif,6573402,1.242,1.6748
slovenia,g13_00037_11.tif,6588855,1.242,2.1886
slovenia,g13_00037_11.tif,6620675,0.757,2.3238
slovenia,g13_00037_11.tif,6622531,4.553,2.0009
slovenia,g13_00037_11.tif,6667029,2.897,1.9464
slovenia,g13_00037_11.tif,6667038,2.897,2.3488
slovenia,g13_00037_11.tif,6978793,2.897,2.6435
slovenia,g13_00037_11.tif,6978801,2.069,2.6664
slovenia,g13_00037_11.tif,6978804,0.414,1.4078
slovenia,g13_00037_11.tif,6978822,2.069,2.7975
slovenia,g13_00037_11.tif,6978823,3.725,2.7428
slovenia,g13_00037_11.tif,6978847,2.069,2.8056
slovenia,g13_00037_11.tif,6978892,0.757,3.3097
slovenia,g13_00037_11.tif,7019364,2.571,1.2255
slovenia,g13_00037_11.tif,7019365,4.886,1.8458
slovenia,g13_00037_11.tif,7019368,6.051,2.7804
slovenia,g13_00037_11.tif,7019372,7.78,2.7435
slovenia,g13_00037_11.tif,7019382,1.927,1.8212
slovenia,g13_00037_11.tif,7020765,3.725,2.3212
slovenia,g13_00037_11.tif,7055828,2.069,1.7753
slovenia,g13_00037_12.tif,6567219,1.927,2.9321
slovenia,g13_00037_12.tif,6665747,2.571,3.4147
slovenia,g13_00037_12.tif,6811437,4.886,2.5002
slovenia,g13_00037_12.tif,6811440,3.288,3.0641
slovenia,g13_00037_12.tif,6811441,2.999,2.7914
slovenia,g13_00037_12.tif,6811445,1.437,3.3489
slovenia,g13_00037_12.tif,6811450,1.242,1.8594
slovenia,g13_00037_12.tif,6817921,2.069,2.501
slovenia,g13_00037_12.tif,6817922,5.38,2.3757
slovenia,g13_00037_12.tif,6817995,1.242,2.7595
slovenia,g13_00037_12.tif,6997874,3.288,2.2939
slovenia,g13_00037_12.tif,6997875,2.204,1.7436
slovenia,g13_00037_12.tif,6997876,0.414,2.1588
slovenia,g13_00037_12.tif,6997877,2.999,2.4841
slovenia,g13_00037_12.tif,7055828,1.242,1.0101
slovenia,g13_00038_6.tif,6109564,2.897,2.538
slovenia,g13_00038_6.tif,6130933,7.217,1.8263
slovenia,g13_00038_6.tif,6140151,3.098,2.0436
slovenia,g13_00038_6.tif,6140154,1.242,1.3474
slovenia,g13_00038_6.tif,6145059,1.927,1.0309
slovenia,g13_00038_6.tif,6159400,1.927,2.2599
slovenia,g13_00038_6.tif,6184914,6.26,1.8276
slovenia,g13_00038_6.tif,6184915,2.571,1.9633
slovenia,g13_00038_6.tif,6194333,2.204,1.7318
slovenia,g13_00038_6.tif,6228023,2.204,1.7969
slovenia,g13_00038_6.tif,6228220,1.927,1.6066
slovenia,g13_00038_6.tif,6237624,5.555,2.0125
slovenia,g13_00038_6.tif,6237627,3.098,2.0335
slovenia,g13_00038_6.tif,6269431,3.725,1.9951
slovenia,g13_00038_6.tif,6269471,0.414,2.4175
slovenia,g13_00038_6.tif,6269554,3.725,2.4546
slovenia,g13_00038_6.tif,6361609,0.757,1.7006
slovenia,g13_00038_6.tif,6361612,2.571,2.1599
slovenia,g13_00038_6.tif,6379456,3.725,2.1687
slovenia,g13_00038_6.tif,6379458,3.098,2.5821
slovenia,g13_00038_6.tif,6379541,0.757,2.0825
slovenia,g13_00038_6.tif,6379909,0.757,1.6599
slovenia,g13_00038_6.tif,6381066,2.999,2.3727
slovenia,g13_00038_6.tif,6381938,4.268,1.3139
slovenia,g13_00038_6.tif,6403146,1.437,2.211
slovenia,g13_00038_6.tif,6403280,1.437,1.6227
slovenia,g13_00038_6.tif,6423333,3.288,2.3346
slovenia,g13_00038_6.tif,6431627,2.204,2.5452
slovenia,g13_00038_6.tif,6444162,3.098,2.433
slovenia,g13_00038_6.tif,6444163,0.414,0.9305
slovenia,g13_00038_6.tif,6444164,2.571,1.3198
slovenia,g13_00038_6.tif,6480177,14.23,1.8244
slovenia,g13_00038_6.tif,6480179,6.61,1.8925
