chip,pixels,interior_px,boundary_px,background_px,unlabelled_px,n_parcels
g13_00031_13.tif,65536,0,0,65536,0,0
g13_00031_14.tif,65536,242,185,65109,0,7
g13_00031_15.tif,65536,0,0,65536,0,0
g13_00031_16.tif,65536,0,0,65536,0,0
g13_00031_17.tif,65536,0,0,65536,0,0
g13_00031_18.tif,65536,0,0,65536,0,0
g13_00031_2.tif,65536,27945,3840,33751,0,50
g13_00031_3.tif,65536,13547,3214,48775,0,52
g13_00031_4.tif,65536,5040,1950,58546,0,52
g13_00031_5.tif,65536,22794,3936,38806,0,69
g13_00031_6.tif,65536,38596,4728,22212,0,47
g13_00031_7.tif,65536,40310,4476,20750,0,47
g13_00031_8.tif,65536,34671,4620,26245,0,71
g13_00031_9.tif,65536,19676,3165,42695,0,39
g13_00032_0.tif,65536,26,35,65475,0,1
g13_00032_1.tif,65536,0,0,65536,0,0
g13_00032_10.tif,65536,4826,929,59781,0,17
g13_00032_11.tif,65536,3764,892,60880,0,11
g13_00032_12.tif,65536,2373,911,62252,0,27
g13_00032_13.tif,65536,2120,716,62700,0,18
g13_00032_14.tif,65536,4516,1056,59964,0,20
g13_00032_15.tif,65536,18079,2972,44485,0,46
g13_00032_16.tif,65536,27677,3590,34269,0,48
g13_00032_17.tif,65536,21020,2174,42342,0,26
g13_00032_18.tif,65536,3577,728,61231,0,20
g13_00032_2.tif,65536,2,28,65506,0,1
g13_00032_3.tif,65536,12,9,65515,0,1
g13_00032_4.tif,65536,216,118,65202,0,4
g13_00032_5.tif,65536,127,97,65312,0,3
g13_00032_6.tif,65536,457,222,64857,0,6
g13_00032_7.tif,65536,305,290,64941,0,11
g13_00032_8.tif,65536,2267,1007,62262,0,18
g13_00032_9.tif,65536,2735,884,61917,0,23
g13_00033_0.tif,65536,19548,6731,39257,0,111
g13_00033_1.tif,65536,42572,10831,12133,0,182
g13_00033_10.tif,65536,29524,5242,30770,0,101
g13_00033_11.tif,65536,8786,2389,54361,0,52
g13_00033_12.tif,65536,18069,2497,44970,0,36
g13_00033_13.tif,65536,12374,1960,51202,0,25
g13_00033_14.tif,65536,11836,2897,50803,0,48
g13_00033_15.tif,65536,20667,3898,40971,0,59
g13_00033_16.tif,65536,5538,1604,58394,0,36
g13_00033_17.tif,65536,14321,3347,47868,0,66
g13_00033_18.tif,65536,39059,7298,19179,0,126
g13_00033_2.tif,65536,38591,7035,19910,0,113
g13_00033_3.tif,65536,17102,4702,43732,0,120
g13_00033_4.tif,65536,13507,3460,48569,0,83
g13_00033_5.tif,65536,25165,8336,32035,0,193
g13_00033_6.tif,65536,22947,7110,35479,0,141
g13_00033_7.tif,65536,31670,4932,28934,0,83
g13_00033_8.tif,65536,30846,5671,29019,0,102
g13_00033_9.tif,65536,26824,5746,32966,0,120
g13_00034_0.tif,65536,28014,3784,33738,0,72
g13_00034_1.tif,65536,48197,6931,10408,0,118
g13_00034_10.tif,65536,49,107,65380,0,5
g13_00034_11.tif,65536,47,36,65453,0,1
g13_00034_12.tif,65536,39,50,65447,0,3
g13_00034_13.tif,65536,309,243,64984,0,8
g13_00034_14.tif,65536,262,269,65005,0,14
g13_00034_15.tif,65536,707,409,64420,0,12
g13_00034_16.tif,65536,428,316,64792,0,7
g13_00034_17.tif,65536,709,449,64378,0,14
g13_00034_18.tif,65536,113,138,65285,0,5
g13_00034_2.tif,65536,26365,3760,35411,0,52
g13_00034_3.tif,65536,21815,4849,38872,0,93
g13_00034_5.tif,65536,428,273,64835,0,7
g13_00034_6.tif,65536,152,194,65190,0,11
g13_00034_7.tif,65536,1255,690,63591,0,15
g13_00034_8.tif,65536,217,204,65115,0,7
g13_00034_9.tif,65536,371,273,64892,0,11
g13_00035_0.tif,65536,1122,657,63757,0,18
g13_00035_1.tif,65536,774,474,64288,0,13
g13_00035_10.tif,65536,6686,832,58018,0,9
g13_00035_11.tif,65536,2764,337,62435,0,6
g13_00035_12.tif,65536,29609,5516,30411,0,82
g13_00035_13.tif,65536,52061,5338,8137,0,74
g13_00035_14.tif,65536,61205,2872,1459,0,45
g13_00035_15.tif,65536,31221,5742,28573,0,102
g13_00035_16.tif,65536,0,0,65536,0,0
g13_00035_17.tif,65536,0,0,65536,0,0
g13_00035_18.tif,65536,20419,2452,42665,0,32
g13_00035_2.tif,65536,2224,1030,62282,0,22
g13_00035_3.tif,65536,2924,1174,61438,0,28
g13_00035_4.tif,65536,8182,1830,55524,0,34
g13_00035_5.tif,65536,4616,1438,59482,0,32
g13_00035_6.tif,65536,14670,3072,47794,0,55
g13_00035_7.tif,65536,25818,4637,35081,0,77
g13_00035_8.tif,65536,11612,2949,50975,0,58
g13_00035_9.tif,65536,16282,2491,46763,0,31
g13_00036_0.tif,65536,37228,5717,22591,0,117
g13_00036_1.tif,65536,34142,7496,23898,0,143
g13_00036_10.tif,65536,45791,7193,12552,0,119
g13_00036_11.tif,65536,43592,6560,15384,0,114
g13_00036_12.tif,65536,42999,7023,15514,0,130
g13_00036_13.tif,65536,39843,7182,18511,0,133
g13_00036_14.tif,65536,35214,5707,24615,0,93
g13_00036_15.tif,65536,22548,4511,38477,0,99
g13_00036_17.tif,65536,796,678,64062,0,15
g13_00036_18.tif,65536,368,338,64830,0,13
g13_00036_2.tif,65536,39916,7852,17768,0,157
g13_00036_3.tif,65536,26708,7005,31823,0,156
g13_00036_4.tif,65536,22079,5374,38083,0,111
g13_00036_5.tif,65536,6474,1211,57851,0,28
g13_00036_6.tif,65536,4868,1102,59566,0,18
g13_00036_7.tif,65536,2701,372,62463,0,6
g13_00036_8.tif,65536,20844,4459,40233,0,75
g13_00036_9.tif,65536,29050,7139,29347,0,130
g13_00037_0.tif,65536,451,269,64816,0,6
g13_00037_1.tif,65536,700,755,64081,0,24
g13_00037_10.tif,65536,2266,1206,62064,0,34
g13_00037_11.tif,65536,3103,1415,61018,0,26
g13_00037_12.tif,65536,1192,550,63794,0,15
g13_00037_13.tif,65536,414,332,64790,0,11
g13_00037_14.tif,65536,2539,871,62126,0,22
g13_00037_15.tif,65536,10749,2290,52497,0,46
g13_00037_16.tif,65536,16055,2734,46747,0,46
g13_00037_17.tif,65536,14229,2811,48496,0,51
g13_00037_18.tif,65536,7555,1846,56135,0,35
g13_00037_2.tif,65536,203,244,65089,0,8
g13_00037_3.tif,65536,1190,615,63731,0,14
g13_00037_4.tif,65536,781,520,64235,0,9
g13_00037_5.tif,65536,593,653,64290,0,23
g13_00037_6.tif,65536,847,604,64085,0,20
g13_00037_7.tif,65536,2296,1110,62130,0,34
g13_00037_8.tif,65536,1962,1270,62304,0,38
g13_00037_9.tif,65536,2452,1364,61720,0,40
g13_00038_0.tif,65536,5952,1451,58133,0,33
g13_00038_1.tif,65536,16881,3954,44701,0,99
g13_00038_10.tif,65536,2715,332,62489,0,4
g13_00038_11.tif,65536,0,0,65536,0,0
g13_00038_12.tif,65536,3536,266,61734,0,4
g13_00038_13.tif,65536,2066,989,62481,0,18
g13_00038_14.tif,65536,26371,6264,32901,0,117
g13_00038_15.tif,65536,28845,6795,29896,0,124
g13_00038_16.tif,65536,14865,4046,46625,0,87
g13_00038_17.tif,65536,21903,4170,39463,0,79
g13_00038_18.tif,65536,8507,2186,54843,0,50
g13_00038_2.tif,65536,35952,7315,22269,0,133
g13_00038_3.tif,65536,43772,5628,16136,0,51
g13_00038_4.tif,65536,45063,3655,16818,0,35
g13_00038_5.tif,65536,22139,5668,37729,0,97
g13_00038_6.tif,65536,46208,6918,12410,0,116
g13_00038_7.tif,65536,47853,6419,11264,0,107
g13_00038_8.tif,65536,50512,6053,8971,0,100
g13_00038_9.tif,65536,36322,1982,27232,0,19
g13_00039_0.tif,65536,5123,1636,58777,0,36
g13_00039_1.tif,65536,15928,4728,44880,0,86
g13_00039_10.tif,65536,1206,971,63359,0,29
g13_00039_11.tif,65536,924,793,63819,0,24
g13_00039_12.tif,65536,413,376,64747,0,9
g13_00039_13.tif,65536,818,597,64121,0,21
g13_00039_14.tif,65536,1185,901,63450,0,26
g13_00039_15.tif,65536,899,681,63956,0,18
g13_00039_16.tif,65536,329,249,64958,0,8
g13_00039_17.tif,65536,1246,907,63383,0,27
g13_00039_18.tif,65536,1852,862,62822,0,14
g13_00039_2.tif,65536,24187,5630,35719,0,125
g13_00039_3.tif,65536,46505,11400,7631,0,222
g13_00039_4.tif,65536,47115,9116,9305,0,180
g13_00039_5.tif,65536,30965,7152,27419,0,146
g13_00039_6.tif,65536,38144,6971,20421,0,132
g13_00039_7.tif,65536,42417,8658,14461,0,151
g13_00039_8.tif,65536,41943,6607,16986,0,100
g13_00040_0.tif,65536,1264,698,63574,0,29
g13_00040_1.tif,65536,2965,1803,60768,0,52
g13_00040_10.tif,65536,10992,2967,51577,0,50
g13_00040_11.tif,65536,9657,1593,54286,0,24
g13_00040_12.tif,65536,18825,1077,45634,0,6
g13_00040_13.tif,65536,35885,3684,25967,0,40
g13_00040_14.tif,65536,49781,3577,12178,0,40
g13_00040_15.tif,65536,15588,2002,47946,0,25
g13_00040_16.tif,65536,30313,3950,31273,0,55
g13_00040_17.tif,65536,39625,5802,20109,0,91
g13_00040_18.tif,65536,34077,5164,26295,0,114
g13_00040_2.tif,65536,1748,1065,62723,0,38
g13_00040_3.tif,65536,4334,1557,59645,0,41
g13_00040_4.tif,65536,3192,956,61388,0,22
g13_00040_5.tif,65536,3352,1182,61002,0,30
g13_00040_6.tif,65536,3559,1062,60915,0,26
g13_00040_7.tif,65536,2016,986,62534,0,22
g13_00040_8.tif,65536,1690,563,63283,0,15
g13_00040_9.tif,65536,7563,1719,56254,0,33
g13_00041_0.tif,65536,35133,6519,23884,0,132
g13_00041_1.tif,65536,37133,6214,22189,0,119
g13_00041_10.tif,65536,19918,3357,42261,0,61
g13_00041_11.tif,65536,26120,3514,35902,0,49
g13_00041_12.tif,65536,40645,3317,21574,0,34
g13_00041_13.tif,65536,8824,782,55930,0,10
g13_00041_14.tif,65536,4987,1956,58593,0,38
g13_00041_15.tif,65536,26137,8892,30507,0,178
g13_00041_16.tif,65536,32276,7520,25740,0,171
g13_00041_17.tif,65536,31762,8102,25672,0,162
g13_00041_18.tif,65536,28015,5327,32194,0,87
g13_00041_2.tif,65536,56625,6531,2380,0,86
g13_00041_3.tif,65536,19490,2557,43489,0,32
g13_00041_4.tif,65536,8799,1583,55154,0,26
g13_00041_5.tif,65536,4547,591,60398,0,4
g13_00041_6.tif,65536,7517,1055,56964,0,15
g13_00041_7.tif,65536,17063,3543,44930,0,63
g13_00041_8.tif,65536,30651,5149,29736,0,90
g13_00041_9.tif,65536,32559,6897,26080,0,134
g13_00042_0.tif,65536,35947,6649,22940,0,107
g13_00042_1.tif,65536,48648,6038,10850,0,94
g13_00042_10.tif,65536,6410,1819,57307,0,42
g13_00042_11.tif,65536,11585,3139,50812,0,60
g13_00042_12.tif,65536,12129,2948,50459,0,60
g13_00042_13.tif,65536,4574,1930,59032,0,48
g13_00042_14.tif,65536,4141,1798,59597,0,43
g13_00042_15.tif,65536,3930,2069,59537,0,60
g13_00042_16.tif,65536,9074,3246,53216,0,63
g13_00042_17.tif,65536,10344,2341,52851,0,42
g13_00042_18.tif,65536,6234,1713,57589,0,30
g13_00042_3.tif,65536,1218,738,63580,0,22
g13_00042_4.tif,65536,654,523,64359,0,17
g13_00042_5.tif,65536,367,375,64794,0,11
g13_00042_6.tif,65536,704,546,64286,0,24
g13_00042_7.tif,65536,667,397,64472,0,14
g13_00042_8.tif,65536,1099,885,63552,0,29
g13_00042_9.tif,65536,2127,900,62509,0,25
g13_00043_0.tif,65536,8144,2140,55252,0,38
g13_00043_1.tif,65536,6516,1222,57798,0,26
g13_00043_10.tif,65536,33595,5105,26836,0,77
g13_00043_11.tif,65536,50764,6388,8384,0,104
g13_00043_12.tif,65536,50978,6225,8333,0,111
g13_00043_13.tif,65536,38145,7135,20256,0,152
g13_00043_14.tif,65536,41779,8003,15754,0,131
g13_00043_15.tif,65536,48762,8254,8520,0,101
g13_00043_16.tif,65536,40305,7660,17571,0,124
g13_00043_17.tif,65536,33578,6859,25099,0,100
g13_00043_18.tif,65536,22134,6653,36749,0,133
g13_00043_2.tif,65536,23667,2956,38913,0,38
g13_00043_3.tif,65536,29070,4123,32343,0,63
g13_00043_4.tif,65536,11274,2430,51832,0,43
g13_00043_5.tif,65536,13756,2687,49093,0,45
g13_00043_6.tif,65536,20438,3733,41365,0,45
g13_00043_7.tif,65536,33331,3151,29054,0,34
g13_00043_8.tif,65536,21154,1376,43006,0,15
g13_00043_9.tif,65536,24008,3530,37998,0,43
g13_00044_0.tif,65536,22657,5303,37576,0,99
g13_00044_1.tif,65536,25479,4374,35683,0,72
g13_00044_10.tif,65536,32765,9893,22878,0,199
g13_00044_11.tif,65536,34891,8323,22322,0,160
g13_00044_12.tif,65536,38351,8115,19070,0,140
g13_00044_13.tif,65536,36846,7400,21290,0,158
g13_00044_15.tif,65536,523,449,64564,0,14
g13_00044_16.tif,65536,1351,774,63411,0,21
g13_00044_17.tif,65536,2392,1158,61986,0,21
g13_00044_18.tif,65536,2389,1229,61918,0,31
g13_00044_2.tif,65536,30724,6542,28270,0,122
g13_00044_3.tif,65536,37048,3570,24918,0,61
g13_00044_4.tif,65536,38793,7472,19271,0,119
g13_00044_5.tif,65536,32113,6913,26510,0,116
g13_00044_6.tif,65536,40493,6791,18252,0,109
g13_00044_7.tif,65536,16736,2872,45928,0,60
g13_00044_8.tif,65536,6858,2244,56434,0,51
g13_00044_9.tif,65536,24957,6369,34210,0,114
g13_00045_0.tif,65536,2069,701,62766,0,18
g13_00045_1.tif,65536,5035,2116,58385,0,63
g13_00045_10.tif,65536,2665,882,61989,0,21
g13_00045_11.tif,65536,681,206,64649,0,6
g13_00045_12.tif,65536,9418,1538,54580,0,23
g13_00045_13.tif,65536,21448,3653,40435,0,56
g13_00045_14.tif,65536,20720,2776,42040,0,31
g13_00045_15.tif,65536,25092,2991,37453,0,40
g13_00045_16.tif,65536,15488,2913,47135,0,35
g13_00045_17.tif,65536,9428,2907,53201,0,63
g13_00045_18.tif,65536,25194,2774,37568,0,44
g13_00045_2.tif,65536,2040,887,62609,0,26
g13_00045_3.tif,65536,5292,1789,58455,0,44
g13_00045_4.tif,65536,12938,3874,48724,0,91
g13_00045_5.tif,65536,5690,1168,58678,0,22
g13_00045_6.tif,65536,7146,1841,56549,0,33
g13_00045_7.tif,65536,5782,1812,57942,0,39
g13_00045_8.tif,65536,1594,783,63159,0,23
g13_00045_9.tif,65536,3311,1363,60862,0,31
g13_00046_0.tif,65536,39462,6027,20047,0,59
g13_00046_1.tif,65536,34606,2621,28309,0,19
g13_00046_10.tif,65536,36035,10446,19055,0,185
g13_00046_11.tif,65536,29961,6631,28944,0,119
g13_00046_12.tif,65536,38452,6717,20367,0,114
g13_00046_13.tif,65536,36939,7580,21017,0,136
g13_00046_14.tif,65536,38787,7561,19188,0,131
g13_00046_15.tif,65536,41758,7509,16269,0,135
g13_00046_16.tif,65536,34045,5009,26482,0,90
g13_00046_17.tif,65536,32671,6568,26297,0,114
g13_00046_18.tif,65536,18226,4376,42934,0,92
g13_00046_2.tif,65536,27414,2597,35525,0,23
g13_00046_3.tif,65536,35893,4969,24674,0,60
g13_00046_4.tif,65536,37518,5555,22463,0,77
g13_00046_5.tif,65536,45116,5219,15201,0,74
g13_00046_6.tif,65536,50625,7156,7755,0,111
g13_00046_7.tif,65536,39066,5769,20701,0,90
g13_00046_8.tif,65536,28662,5456,31418,0,81
g13_00046_9.tif,65536,34006,7666,23864,0,125
g13_00047_0.tif,65536,25533,4030,35973,0,71
g13_00047_1.tif,65536,19766,3623,42147,0,57
g13_00047_10.tif,65536,3252,1655,60629,0,37
g13_00047_11.tif,65536,1629,776,63131,0,20
g13_00047_12.tif,65536,553,617,64366,0,28
g13_00047_13.tif,65536,8346,2091,55099,0,54
g13_00047_14.tif,65536,7875,2251,55410,0,56
g13_00047_15.tif,65536,6809,1694,57033,0,30
g13_00047_16.tif,65536,2847,1088,61601,0,29
g13_00047_17.tif,65536,10915,2739,51882,0,61
g13_00047_18.tif,65536,17128,4107,44301,0,79
g13_00047_2.tif,65536,10169,2866,52501,0,46
g13_00047_3.tif,65536,12788,3843,48905,0,80
g13_00047_4.tif,65536,40500,9946,15090,0,175
g13_00047_5.tif,65536,25368,8169,31999,0,162
g13_00047_6.tif,65536,14430,3926,47180,0,75
g13_00047_8.tif,65536,355,246,64935,0,10
g13_00047_9.tif,65536,425,273,64838,0,9
g13_00048_0.tif,65536,22350,3949,39237,0,62
g13_00048_1.tif,65536,4783,1261,59492,0,28
g13_00048_10.tif,65536,5195,1433,58908,0,25
g13_00048_11.tif,65536,12103,3142,50291,0,61
g13_00048_12.tif,65536,32198,4083,29255,0,50
g13_00048_13.tif,65536,7165,1065,57306,0,9
g13_00048_14.tif,65536,13010,2390,50136,0,31
g13_00048_15.tif,65536,25780,4305,35451,0,71
g13_00048_16.tif,65536,18604,3173,43759,0,55
g13_00048_17.tif,65536,7672,1423,56441,0,28
g13_00048_18.tif,65536,14103,2637,48796,0,49
g13_00048_2.tif,65536,2001,822,62713,0,21
g13_00048_3.tif,65536,4421,1220,59895,0,21
g13_00048_4.tif,65536,3473,1007,61056,0,20
g13_00048_5.tif,65536,2428,737,62371,0,16
g13_00048_6.tif,65536,4842,1819,58875,0,45
g13_00048_7.tif,65536,433,170,64933,0,6
g13_00048_8.tif,65536,17774,3130,44632,0,40
g13_00048_9.tif,65536,33159,5350,27027,0,61
g13_00049_0.tif,65536,12683,2587,50266,0,51
g13_00049_1.tif,65536,7855,1584,56097,0,29
g13_00049_10.tif,65536,10721,2582,52233,0,40
g13_00049_11.tif,65536,7799,2405,55332,0,45
g13_00049_12.tif,65536,10015,2113,53408,0,27
g13_00049_13.tif,65536,4156,1334,60046,0,33
g13_00049_14.tif,65536,861,598,64077,0,19
g13_00049_15.tif,65536,13402,3441,48693,0,60
g13_00049_16.tif,65536,1680,694,63162,0,26
g13_00049_17.tif,65536,1660,1088,62788,0,35
g13_00049_18.tif,65536,4738,2243,58555,0,58
g13_00049_2.tif,65536,14010,2778,48748,0,42
g13_00049_3.tif,65536,13261,2498,49777,0,39
g13_00049_4.tif,65536,4424,816,60296,0,17
g13_00049_5.tif,65536,792,304,64440,0,11
g13_00049_6.tif,65536,7672,2307,55557,0,49
g13_00049_7.tif,65536,13421,3314,48801,0,63
g13_00049_8.tif,65536,23513,4799,37224,0,87
g13_00049_9.tif,65536,17929,4104,43503,0,75
g13_00050_1.tif,65536,778,614,64144,0,19
g13_00050_10.tif,65536,10334,2929,52273,0,58
g13_00050_11.tif,65536,13263,2687,49586,0,51
g13_00050_12.tif,65536,21185,3699,40652,0,69
g13_00050_13.tif,65536,13542,3253,48741,0,54
g13_00050_14.tif,65536,886,509,64141,0,17
g13_00050_15.tif,65536,7908,2216,55412,0,52
g13_00050_16.tif,65536,6611,1971,56954,0,41
g13_00050_17.tif,65536,3754,1904,59878,0,50
g13_00050_18.tif,65536,4679,1981,58876,0,51
g13_00050_2.tif,65536,247,208,65081,0,6
g13_00050_3.tif,65536,0,0,65536,0,0
g13_00050_4.tif,65536,131,137,65268,0,4
g13_00050_5.tif,65536,1631,768,63137,0,20
g13_00050_6.tif,65536,1242,642,63652,0,17
g13_00050_7.tif,65536,15959,2399,47178,0,32
g13_00050_8.tif,65536,13534,1702,50300,0,16
g13_00050_9.tif,65536,12216,4877,48443,0,51
g13_00051_0.tif,65536,3210,1148,61178,0,28
g13_00051_1.tif,65536,4722,2128,58686,0,56
g13_00051_10.tif,65536,5506,1704,58326,0,33
g13_00051_11.tif,65536,18875,2991,43670,0,40
g13_00051_12.tif,65536,13482,3302,48752,0,66
g13_00051_13.tif,65536,5791,1382,58363,0,32
g13_00051_14.tif,65536,2536,772,62228,0,15
g13_00051_15.tif,65536,2140,852,62544,0,13
g13_00051_16.tif,65536,7005,1784,56747,0,36
g13_00051_17.tif,65536,13663,2988,48885,0,48
g13_00051_18.tif,65536,9831,2432,53273,0,37
g13_00051_2.tif,65536,17819,3295,44422,0,58
g13_00051_3.tif,65536,16645,3023,45868,0,44
g13_00051_4.tif,65536,2535,577,62424,0,9
g13_00051_5.tif,65536,8183,1807,55546,0,38
g13_00051_6.tif,65536,9546,2029,53961,0,32
g13_00051_7.tif,65536,1396,704,63436,0,20
g13_00051_8.tif,65536,716,379,64441,0,16
g13_00051_9.tif,65536,3831,1485,60220,0,44
g13_00052_0.tif,65536,12786,2640,50110,0,38
g13_00052_1.tif,65536,8570,1987,54979,0,23
g13_00052_10.tif,65536,3467,1361,60708,0,31
g13_00052_11.tif,65536,4715,2150,58671,0,57
g13_00052_13.tif,65536,1544,986,63006,0,30
g13_00052_14.tif,65536,1679,883,62974,0,25
g13_00052_15.tif,65536,431,453,64652,0,22
g13_00052_16.tif,65536,358,147,65031,0,7
g13_00052_17.tif,65536,133,116,65287,0,3
g13_00052_18.tif,65536,0,0,65536,0,0
g13_00052_2.tif,65536,6583,1152,57801,0,16
g13_00052_3.tif,65536,10625,2430,52481,0,21
g13_00052_4.tif,65536,5494,2280,57762,0,56
g13_00052_5.tif,65536,2352,1056,62128,0,27
g13_00052_6.tif,65536,2616,1077,61843,0,21
g13_00052_7.tif,65536,8633,2493,54410,0,39
g13_00052_8.tif,65536,5399,2086,58051,0,55
g13_00052_9.tif,65536,2302,1251,61983,0,32
g13_00053_0.tif,65536,538,120,64878,0,3
g13_00053_1.tif,65536,1637,527,63372,0,11
g13_00053_10.tif,65536,1420,671,63445,0,19
g13_00053_11.tif,65536,1339,883,63314,0,28
g13_00053_12.tif,65536,1885,636,63015,0,16
g13_00053_13.tif,65536,4779,1592,59165,0,45
g13_00053_14.tif,65536,1260,428,63848,0,11
g13_00053_15.tif,65536,9148,2371,54017,0,54
g13_00053_16.tif,65536,9585,2778,53173,0,63
g13_00053_17.tif,65536,5139,1458,58939,0,42
g13_00053_18.tif,65536,2915,1055,61566,0,37
g13_00053_2.tif,65536,16521,5638,43377,0,99
g13_00053_3.tif,65536,17070,4387,44079,0,74
g13_00053_4.tif,65536,19178,4094,42264,0,65
g13_00053_5.tif,65536,17812,5054,42670,0,121
g13_00053_6.tif,65536,14744,3975,46817,0,77
g13_00053_7.tif,65536,3789,1381,60366,0,29
g13_00053_8.tif,65536,2981,696,61859,0,11
g13_00053_9.tif,65536,8556,2564,54416,0,51
g13_00054_0.tif,65536,9738,3478,52320,0,65
g13_00054_1.tif,65536,5304,2423,57809,0,53
g13_00054_10.tif,65536,2229,1274,62033,0,35
g13_00054_11.tif,65536,564,401,64571,0,12
g13_00054_12.tif,65536,5636,925,58975,0,7
g13_00054_13.tif,65536,2949,1085,61502,0,26
g13_00054_14.tif,65536,774,179,64583,0,3
g13_00054_15.tif,65536,3104,1218,61214,0,23
g13_00054_16.tif,65536,4690,1915,58931,0,44
g13_00054_17.tif,65536,1815,1061,62660,0,20
g13_00054_18.tif,65536,2897,1263,61376,0,34
g13_00054_2.tif,65536,8342,2567,54627,0,65
g13_00054_3.tif,65536,6893,1902,56741,0,42
g13_00054_4.tif,65536,4733,1293,59510,0,28
g13_00054_5.tif,65536,3738,1042,60756,0,24
g13_00054_6.tif,65536,1789,854,62893,0,26
g13_00054_7.tif,65536,486,282,64768,0,7
g13_00054_8.tif,65536,471,454,64611,0,15
g13_00054_9.tif,65536,1759,718,63059,0,22
g13_00055_0.tif,65536,9160,3664,52712,0,86
g13_00055_1.tif,65536,2857,1443,61236,0,42
g13_00055_2.tif,65536,1344,974,63218,0,39
g13_00055_3.tif,65536,1857,1146,62533,0,36
g13_00055_4.tif,65536,2370,1273,61893,0,40
g6_00003_10.tif,65536,852,497,64187,0,16
g6_00003_11.tif,65536,771,238,64527,0,9
g6_00003_12.tif,65536,0,0,65536,0,0
g6_00003_13.tif,65536,2,12,65522,0,1
g6_00003_14.tif,65536,176,178,65182,0,9
g6_00003_15.tif,65536,901,686,63949,0,24
g6_00003_16.tif,65536,10788,2751,51997,0,43
g6_00003_17.tif,65536,3526,623,61387,0,5
g6_00003_18.tif,65536,103,53,65380,0,1
g6_00003_2.tif,65536,43,74,65419,0,4
g6_00003_3.tif,65536,159,293,65084,0,11
g6_00003_4.tif,65536,70,163,65303,0,7
g6_00003_5.tif,65536,583,665,64288,0,28
g6_00003_6.tif,65536,224,239,65073,0,7
g6_00003_7.tif,65536,840,600,64096,0,20
g6_00003_8.tif,65536,453,272,64811,0,10
g6_00003_9.tif,65536,2993,1250,61293,0,31
g6_00004_0.tif,65536,5970,1702,57864,0,20
g6_00004_1.tif,65536,1384,467,63685,0,6
g6_00004_10.tif,65536,1280,1050,63206,0,32
g6_00004_11.tif,65536,1294,1203,63039,0,33
g6_00004_12.tif,65536,415,434,64687,0,13
g6_00004_13.tif,65536,439,498,64599,0,11
g6_00004_14.tif,65536,146,212,65178,0,7
g6_00004_15.tif,65536,55,118,65363,0,7
g6_00004_16.tif,65536,146,205,65185,0,9
g6_00004_17.tif,65536,1270,1205,63061,0,34
g6_00004_18.tif,65536,606,372,64558,0,10
g6_00004_2.tif,65536,662,370,64504,0,5
g6_00004_3.tif,65536,1272,263,64001,0,5
g6_00004_4.tif,65536,0,0,65536,0,0
g6_00004_5.tif,65536,0,0,65536,0,0
g6_00004_6.tif,65536,59,114,65363,0,5
g6_00004_7.tif,65536,298,346,64892,0,19
g6_00004_8.tif,65536,2863,1708,60965,0,53
g6_00004_9.tif,65536,1803,1260,62473,0,33
g6_00005_0.tif,65536,5,22,65509,0,1
g6_00005_1.tif,65536,566,421,64549,0,12
g6_00005_10.tif,65536,1667,1120,62749,0,28
g6_00005_11.tif,65536,1306,886,63344,0,26
g6_00005_12.tif,65536,210,217,65109,0,10
g6_00005_13.tif,65536,84,138,65314,0,6
g6_00005_14.tif,65536,99,210,65227,0,3
g6_00005_15.tif,65536,27,43,65466,0,2
g6_00005_16.tif,65536,77,187,65272,0,12
g6_00005_17.tif,65536,625,507,64404,0,17
g6_00005_18.tif,65536,139,228,65169,0,8
g6_00005_2.tif,65536,1006,471,64059,0,9
g6_00005_3.tif,65536,1981,937,62618,0,22
g6_00005_4.tif,65536,2039,901,62596,0,23
g6_00005_5.tif,65536,326,295,64915,0,9
g6_00005_6.tif,65536,303,246,64987,0,6
g6_00005_7.tif,65536,5368,856,59312,0,12
g6_00005_8.tif,65536,694,456,64386,0,14
g6_00005_9.tif,65536,425,544,64567,0,19
g6_00006_0.tif,65536,6,14,65516,0,1
g6_00006_1.tif,65536,349,483,64704,0,21
g6_00006_10.tif,65536,2241,633,62662,0,14
g6_00006_11.tif,65536,514,166,64856,0,4
g6_00006_12.tif,65536,287,289,64960,0,5
g6_00006_13.tif,65536,10010,3009,52517,0,70
g6_00006_14.tif,65536,7913,2182,55441,0,31
g6_00006_15.tif,65536,7000,2384,56152,0,43
g6_00006_16.tif,65536,14499,3252,47785,0,48
g6_00006_17.tif,65536,22719,7195,35622,0,62
g6_00006_18.tif,65536,6501,2048,56987,0,19
g6_00006_3.tif,65536,301,282,64953,0,10
g6_00006_4.tif,65536,625,766,64145,0,24
g6_00006_5.tif,65536,672,857,64007,0,30
g6_00006_6.tif,65536,3420,1740,60376,0,37
g6_00006_7.tif,65536,7403,2920,55213,0,57
g6_00006_8.tif,65536,2159,1476,61901,0,37
g6_00006_9.tif,65536,3296,1075,61165,0,17
g6_00007_0.tif,65536,1305,379,63852,0,4
g6_00007_1.tif,65536,14735,4064,46737,0,29
g6_00007_10.tif,65536,1412,896,63228,0,27
g6_00007_11.tif,65536,2905,2167,60464,0,61
g6_00007_12.tif,65536,525,273,64738,0,8
g6_00007_13.tif,65536,93,55,65388,0,1
g6_00007_14.tif,65536,2,32,65502,0,1
