chip,pixels,interior_px,boundary_px,background_px,unlabelled_px,n_parcels
g0_1622.tif,65536,1379,450,0,63707,5
g0_1627.tif,65536,27,56,0,65453,5
g0_1628.tif,65536,460,231,0,64845,5
g0_1630.tif,65536,255,202,0,65079,5
g0_1634.tif,65536,208,174,0,65154,5
g0_1635.tif,65536,428,226,0,64882,5
g0_1636.tif,65536,208,182,0,65146,5
g0_1640.tif,65536,84,111,0,65341,5
g0_1647.tif,65536,10,52,0,65474,5
g0_1649.tif,65536,162,144,0,65230,5
g0_1651.tif,65536,1248,451,0,63837,5
g0_1653.tif,65536,334,186,0,65016,5
g0_1655.tif,65536,277,165,0,65094,5
g0_1657.tif,65536,283,186,0,65067,5
g0_1665.tif,65536,228,186,0,65122,5
g0_1669.tif,65536,72,90,0,65374,5
g0_1671.tif,65536,288,180,0,65068,5
g0_1675.tif,65536,83,114,0,65339,5
g0_1677.tif,65536,365,203,0,64968,5
g0_1684.tif,65536,141,143,0,65252,5
g0_1687.tif,65536,182,187,0,65167,5
g0_1692.tif,65536,29,108,0,65399,4
g0_1701.tif,65536,124,108,0,65304,5
g0_1708.tif,65536,199,141,0,65196,5
g0_1710.tif,65536,249,182,0,65105,5
g0_1712.tif,65536,598,228,0,64710,5
g0_1713.tif,65536,629,273,0,64634,5
g0_1716.tif,65536,58,78,0,65400,5
g0_1721.tif,65536,425,224,0,64887,5
g0_1723.tif,65536,965,359,0,64212,5
g0_1726.tif,65536,1151,344,0,64041,5
g0_1730.tif,65536,200,132,0,65204,5
g0_1732.tif,65536,247,159,0,65130,5
g0_1736.tif,65536,815,328,0,64393,5
g0_1741.tif,65536,41,78,0,65417,5
g0_1742.tif,65536,129,150,0,65257,5
g0_1750.tif,65536,816,347,0,64373,5
g0_1753.tif,65536,1396,295,0,63845,5
g0_1754.tif,65536,225,201,0,65110,5
g0_1757.tif,65536,151,139,0,65246,5
g0_1760.tif,65536,106,106,0,65324,5
g0_1762.tif,65536,267,215,0,65054,5
g0_1767.tif,65536,109,137,0,65290,5
g0_1772.tif,65536,564,275,0,64697,5
g0_1773.tif,65536,164,127,0,65245,5
g0_1774.tif,65536,72,98,0,65366,5
g0_1776.tif,65536,190,184,0,65162,5
g0_1778.tif,65536,244,190,0,65102,5
g0_1779.tif,65536,60,145,0,65331,5
g0_1783.tif,65536,189,149,0,65198,5
g0_1784.tif,65536,798,317,0,64421,5
g0_1786.tif,65536,21,65,0,65450,5
g0_1787.tif,65536,270,179,0,65087,5
g0_1789.tif,65536,177,164,0,65195,5
g0_1794.tif,65536,100,144,0,65292,5
g0_1805.tif,65536,14,55,0,65467,5
g0_1806.tif,65536,658,266,0,64612,5
g0_1811.tif,65536,92,133,0,65311,5
g0_1812.tif,65536,2323,550,0,62663,5
g0_1814.tif,65536,526,226,0,64784,5
g0_1815.tif,65536,193,176,0,65167,5
g0_1818.tif,65536,239,174,0,65123,5
g0_1819.tif,65536,306,174,0,65056,5
g0_1820.tif,65536,68,99,0,65369,5
g0_1822.tif,65536,294,186,0,65056,5
g0_1827.tif,65536,575,280,0,64681,5
g0_1829.tif,65536,61,77,0,65398,5
g0_1831.tif,65536,1008,305,0,64223,5
g0_1835.tif,65536,234,191,0,65111,5
g0_1839.tif,65536,583,246,0,64707,5
g0_1840.tif,65536,441,269,0,64826,5
g0_1845.tif,65536,236,235,0,65065,5
g0_1850.tif,65536,190,159,0,65187,5
g0_1859.tif,65536,1955,500,0,63081,5
g0_1863.tif,65536,159,164,0,65213,5
g0_1864.tif,65536,368,213,0,64955,5
g0_1866.tif,65536,190,204,0,65142,5
g0_1869.tif,65536,538,304,0,64694,5
g0_1870.tif,65536,1167,394,0,63975,5
g0_1871.tif,65536,34,84,0,65418,5
g0_1873.tif,65536,22,72,0,65442,5
g0_1876.tif,65536,401,189,0,64946,5
g0_1888.tif,65536,189,152,0,65195,5
g0_1900.tif,65536,277,157,0,65102,5
g0_1901.tif,65536,592,245,0,64699,5
g0_1905.tif,65536,522,238,0,64776,5
g0_1906.tif,65536,81,114,0,65341,5
g0_1907.tif,65536,335,225,0,64976,5
g0_1916.tif,65536,185,143,0,65208,5
g0_1918.tif,65536,250,152,0,65134,5
g0_1919.tif,65536,357,196,0,64983,5
g0_1920.tif,65536,837,413,0,64286,5
g0_1921.tif,65536,382,233,0,64921,5
g0_1922.tif,65536,506,214,0,64816,5
g0_1929.tif,65536,423,257,0,64856,5
g0_1937.tif,65536,111,134,0,65291,5
g0_1938.tif,65536,451,250,0,64835,5
g0_1943.tif,65536,698,297,0,64541,5
g0_1949.tif,65536,717,336,0,64483,5
g0_1951.tif,65536,145,135,0,65256,5
g0_1953.tif,65536,44,75,0,65417,5
g0_1954.tif,65536,986,375,0,64175,5
g0_1957.tif,65536,48,77,0,65411,5
g0_1963.tif,65536,253,180,0,65103,5
g0_1966.tif,65536,168,151,0,65217,5
g0_1967.tif,65536,157,142,0,65237,5
g0_1968.tif,65536,59,90,0,65387,5
g0_1970.tif,65536,672,306,0,64558,5
g0_1971.tif,65536,230,178,0,65128,5
g0_1974.tif,65536,1625,408,0,63503,5
g0_1976.tif,65536,220,164,0,65152,5
g0_1977.tif,65536,349,217,0,64970,5
g0_1979.tif,65536,926,426,0,64184,5
g0_1980.tif,65536,471,300,0,64765,5
g0_1983.tif,65536,443,225,0,64868,5
g0_1985.tif,65536,668,266,0,64602,5
g0_1986.tif,65536,738,328,0,64470,5
g0_1987.tif,65536,232,180,0,65124,5
g0_1989.tif,65536,70,97,0,65369,5
g0_1990.tif,65536,331,184,0,65021,5
g0_1993.tif,65536,336,191,0,65009,5
g0_1996.tif,65536,837,332,0,64367,5
g0_1999.tif,65536,131,115,0,65290,5
g1_0031.tif,65536,69,120,0,65347,5
g1_0046.tif,65536,234,200,0,65102,5
g1_0051.tif,65536,82,98,0,65356,5
g1_0084.tif,65536,7,30,0,65499,5
g1_0094.tif,65536,9,44,0,65483,4
g1_0095.tif,65536,165,158,0,65213,5
g1_0124.tif,65536,123,164,0,65249,6
g1_0142.tif,65536,118,155,0,65263,5
g1_0207.tif,65536,47,107,0,65382,5
g1_0209.tif,65536,0,53,0,65483,0
g1_0219.tif,65536,135,101,0,65300,5
g1_0255.tif,65536,40,80,0,65416,5
g1_0263.tif,65536,89,110,0,65337,4
g1_0264.tif,65536,78,118,0,65340,5
g1_0331.tif,65536,58,82,0,65396,5
g1_0430.tif,65536,133,115,0,65288,5
g1_0442.tif,65536,82,138,0,65316,5
g1_0474.tif,65536,30,86,0,65420,5
g1_0482.tif,65536,239,216,0,65081,5
g1_0495.tif,65536,28,66,0,65442,3
g1_0530.tif,65536,129,123,0,65284,5
g1_0568.tif,65536,135,154,0,65247,5
g1_0570.tif,65536,29,84,0,65423,5
g1_0571.tif,65536,274,208,0,65054,5
g1_0589.tif,65536,118,145,0,65273,5
g1_0619.tif,65536,68,91,0,65377,5
g1_0621.tif,65536,57,87,0,65392,5
g1_0623.tif,65536,72,112,0,65352,5
g1_0624.tif,65536,289,220,0,65027,5
g1_0630.tif,65536,42,82,0,65412,5
g1_0685.tif,65536,16,63,0,65457,5
g1_0700.tif,65536,60,93,0,65383,5
g1_0730.tif,65536,228,206,0,65102,5
g1_0754.tif,65536,13,48,0,65475,5
g1_0775.tif,65536,127,145,0,65264,5
g1_0805.tif,65536,72,88,0,65376,5
g1_0814.tif,65536,273,203,0,65060,5
g1_0817.tif,65536,210,156,0,65170,5
g1_0828.tif,65536,258,206,0,65072,5
g1_0840.tif,65536,107,149,0,65280,5
g1_0875.tif,65536,99,144,0,65293,5
g1_0884.tif,65536,34,99,0,65403,4
g1_0890.tif,65536,141,155,0,65240,5
g1_0903.tif,65536,10,53,0,65473,4
g1_0944.tif,65536,78,124,0,65334,5
g1_0946.tif,65536,51,85,0,65400,5
g1_0951.tif,65536,27,82,0,65427,5
g1_0959.tif,65536,66,111,0,65359,5
g1_0962.tif,65536,100,134,0,65302,5
g1_0972.tif,65536,69,114,0,65353,5
g1_0982.tif,65536,83,92,0,65361,5
g1_0991.tif,65536,174,161,0,65201,5
g1_1012.tif,65536,129,112,0,65295,5
g1_1034.tif,65536,31,91,0,65414,5
g1_1036.tif,65536,56,82,0,65398,5
g1_1054.tif,65536,390,248,0,64898,5
g1_1072.tif,65536,41,90,0,65405,5
g1_1093.tif,65536,2,34,0,65500,2
g1_1107.tif,65536,120,132,0,65284,5
g1_1136.tif,65536,213,185,0,65138,5
g1_1191.tif,65536,36,82,0,65418,5
g1_1231.tif,65536,155,153,0,65228,5
g1_1248.tif,65536,114,159,0,65263,5
g1_1285.tif,65536,175,131,0,65230,5
g1_1422.tif,65536,9,47,0,65480,5
g1_1449.tif,65536,5,41,0,65490,5
g1_1493.tif,65536,60,85,0,65391,5
g1_1497.tif,65536,20,83,0,65433,4
g1_1528.tif,65536,244,182,0,65110,5
g1_1530.tif,65536,66,90,0,65380,5
g1_1531.tif,65536,75,100,0,65361,5
g1_1556.tif,65536,370,165,0,65001,5
g1_1578.tif,65536,124,115,0,65297,5
g1_1579.tif,65536,41,84,0,65411,5
g1_1582.tif,65536,15,62,0,65459,5
g1_1613.tif,65536,208,164,0,65164,5
g1_1625.tif,65536,67,106,0,65363,5
g1_1637.tif,65536,19,82,0,65435,5
g1_1643.tif,65536,45,95,0,65396,5
g1_1703.tif,65536,76,125,0,65335,5
g1_1740.tif,65536,84,134,0,65318,5
g1_1747.tif,65536,112,140,0,65284,5
g1_1751.tif,65536,153,169,0,65214,5
g1_1796.tif,65536,234,204,0,65098,5
g1_1799.tif,65536,101,132,0,65303,5
g1_1828.tif,65536,20,73,0,65443,5
g1_1860.tif,65536,19,49,0,65468,5
g1_1865.tif,65536,44,76,0,65416,5
g1_1874.tif,65536,196,168,0,65172,5
g1_1880.tif,65536,199,142,0,65195,5
g1_1891.tif,65536,72,104,0,65360,5
g1_1893.tif,65536,8,40,0,65488,5
g1_1915.tif,65536,29,63,0,65444,5
g1_1927.tif,65536,362,198,0,64976,5
g1_1932.tif,65536,113,154,0,65269,5
g1_1939.tif,65536,32,91,0,65413,5
g1_1946.tif,65536,115,129,0,65292,5
g1_1961.tif,65536,53,109,0,65374,4
g1_1962.tif,65536,42,78,0,65416,5
g1_1975.tif,65536,106,131,0,65299,5
g2_0000.tif,65536,590,298,0,64648,4
g2_0001.tif,65536,855,347,0,64334,5
g2_0002.tif,65536,143,168,0,65225,5
g2_0003.tif,65536,116,166,0,65254,5
g2_0005.tif,65536,1620,372,0,63544,5
g2_0006.tif,65536,329,211,0,64996,5
g2_0007.tif,65536,315,219,0,65002,5
g2_0008.tif,65536,2182,502,0,62852,5
g2_0009.tif,65536,279,235,0,65022,5
g2_0010.tif,65536,355,189,0,64992,5
g2_0011.tif,65536,1258,452,0,63826,5
g2_0013.tif,65536,857,353,0,64326,5
g2_0015.tif,65536,406,163,0,64967,5
g2_0016.tif,65536,1180,362,0,63994,5
g2_0017.tif,65536,872,254,0,64410,5
g2_0018.tif,65536,245,188,0,65103,5
g2_0022.tif,65536,163,152,0,65221,5
g2_0023.tif,65536,161,184,0,65191,5
g2_0024.tif,65536,356,252,0,64928,5
g2_0028.tif,65536,114,128,0,65294,5
g2_0029.tif,65536,517,295,0,64724,5
g2_0035.tif,65536,23,97,0,65416,5
g2_0036.tif,65536,660,294,0,64582,5
g2_0037.tif,65536,250,182,0,65104,5
g2_0038.tif,65536,62,117,0,65357,5
g2_0041.tif,65536,967,371,0,64198,5
g2_0042.tif,65536,348,194,0,64994,5
g2_0043.tif,65536,1614,330,0,63592,5
g2_0045.tif,65536,882,308,0,64346,5
g2_0048.tif,65536,2039,587,0,62910,5
g2_0049.tif,65536,263,213,0,65060,5
g2_0057.tif,65536,1679,427,0,63430,5
g2_0060.tif,65536,745,267,0,64524,5
g2_0061.tif,65536,82,139,0,65315,5
g2_0062.tif,65536,88,129,0,65319,5
g2_0065.tif,65536,139,152,0,65245,5
g2_0069.tif,65536,925,305,0,64306,5
g2_0071.tif,65536,143,142,0,65251,5
g2_0072.tif,65536,1980,495,0,63061,5
g2_0075.tif,65536,971,306,0,64259,5
g2_0077.tif,65536,943,321,0,64272,5
g2_0078.tif,65536,298,226,0,65012,5
g2_0080.tif,65536,365,246,0,64925,5
g2_0082.tif,65536,881,358,0,64297,5
g2_0086.tif,65536,354,242,0,64940,5
g2_0087.tif,65536,773,318,0,64445,5
g2_0092.tif,65536,224,199,0,65113,5
g2_0098.tif,65536,1735,456,0,63345,5
g2_0099.tif,65536,254,208,0,65074,5
g2_0101.tif,65536,1418,325,0,63793,5
g2_0103.tif,65536,138,136,0,65262,5
g2_0105.tif,65536,130,165,0,65241,5
g2_0112.tif,65536,171,153,0,65212,5
g2_0113.tif,65536,428,252,0,64856,5
g2_0115.tif,65536,3050,605,0,61881,4
g2_0118.tif,65536,202,189,0,65145,5
g2_0128.tif,65536,812,378,0,64346,5
g2_0129.tif,65536,1139,316,0,64081,5
g2_0132.tif,65536,1132,353,0,64051,5
g2_0133.tif,65536,1904,421,0,63211,5
g2_0134.tif,65536,887,301,0,64348,5
g2_0135.tif,65536,584,272,0,64680,5
g2_0137.tif,65536,1446,408,0,63682,5
g2_0138.tif,65536,468,174,0,64894,5
g2_0139.tif,65536,322,244,0,64970,5
g2_0143.tif,65536,2706,523,0,62307,5
g2_0149.tif,65536,3415,497,0,61624,5
g2_0150.tif,65536,152,151,0,65233,5
g2_0151.tif,65536,157,148,0,65231,5
g2_0152.tif,65536,1323,528,0,63685,5
g2_0154.tif,65536,263,217,0,65056,5
g2_0160.tif,65536,2676,591,0,62269,5
g2_0161.tif,65536,1831,357,0,63348,5
g2_0162.tif,65536,175,196,0,65165,5
g2_0164.tif,65536,323,172,0,65041,5
g2_0165.tif,65536,274,165,0,65097,5
g2_0166.tif,65536,294,209,0,65033,5
g2_0169.tif,65536,475,301,0,64760,5
g2_0171.tif,65536,1819,513,0,63204,5
g2_0172.tif,65536,724,297,0,64515,5
g2_0174.tif,65536,1066,338,0,64132,5
g2_0175.tif,65536,28,95,0,65413,5
g2_0177.tif,65536,415,164,0,64957,5
g2_0179.tif,65536,131,146,0,65259,5
g2_0180.tif,65536,727,322,0,64487,5
g2_0181.tif,65536,365,239,0,64932,5
g2_0182.tif,65536,600,330,0,64606,5
g2_0185.tif,65536,740,315,0,64481,5
g2_0186.tif,65536,367,221,0,64948,5
g2_0187.tif,65536,403,176,0,64957,5
g2_0189.tif,65536,375,214,0,64947,5
g2_0197.tif,65536,198,174,0,65164,5
g2_0199.tif,65536,979,387,0,64170,5
g2_0200.tif,65536,574,200,0,64762,5
g2_0202.tif,65536,96,154,0,65286,5
g2_0204.tif,65536,133,141,0,65262,5
g2_0205.tif,65536,756,272,0,64508,5
g2_0211.tif,65536,54,123,0,65359,5
g2_0215.tif,65536,849,275,0,64412,5
g2_0216.tif,65536,40,104,0,65392,5
g2_0217.tif,65536,958,293,0,64285,5
g2_0222.tif,65536,1385,506,0,63645,5
g2_0223.tif,65536,349,218,0,64969,5
g2_0227.tif,65536,196,165,0,65175,5
g2_0229.tif,65536,264,208,0,65064,5
g2_0232.tif,65536,754,373,0,64409,5
g2_0234.tif,65536,14,126,0,65396,5
g2_0235.tif,65536,68,108,0,65360,5
g2_0236.tif,65536,233,203,0,65100,5
g2_0237.tif,65536,89,114,0,65333,5
g2_0239.tif,65536,510,284,0,64742,5
g2_0242.tif,65536,835,295,0,64406,5
g2_0243.tif,65536,725,266,0,64545,5
g2_0246.tif,65536,788,248,0,64500,5
g2_0248.tif,65536,618,310,0,64608,5
g2_0249.tif,65536,344,193,0,64999,5
g2_0251.tif,65536,441,213,0,64882,5
g2_0254.tif,65536,105,127,0,65304,5
g2_0260.tif,65536,273,184,0,65079,5
g2_0262.tif,65536,172,138,0,65226,5
g2_0267.tif,65536,666,325,0,64545,5
g2_0268.tif,65536,512,186,0,64838,5
g2_0272.tif,65536,319,156,0,65061,5
g2_0273.tif,65536,11,80,0,65445,3
g2_0275.tif,65536,497,226,0,64813,5
g2_0276.tif,65536,616,309,0,64611,5
g2_0278.tif,65536,867,270,0,64399,5
g2_0279.tif,65536,34,85,0,65417,5
g2_0280.tif,65536,533,205,0,64798,5
g2_0282.tif,65536,476,287,0,64773,5
g2_0286.tif,65536,2196,531,0,62809,5
g2_0288.tif,65536,398,297,0,64841,5
g2_0291.tif,65536,1285,414,0,63837,5
g2_0293.tif,65536,843,360,0,64333,5
g2_0296.tif,65536,1261,458,0,63817,5
g2_0298.tif,65536,287,210,0,65039,5
g2_0299.tif,65536,338,270,0,64928,5
g2_0307.tif,65536,201,187,0,65148,5
g2_0309.tif,65536,443,259,0,64834,5
g2_0311.tif,65536,1665,461,0,63410,5
g2_0314.tif,65536,392,187,0,64957,5
g2_0315.tif,65536,95,145,0,65296,5
g2_0316.tif,65536,851,293,0,64392,5
g2_0317.tif,65536,335,231,0,64970,5
g2_0324.tif,65536,615,312,0,64609,5
g2_0325.tif,65536,137,165,0,65234,5
g2_0326.tif,65536,337,198,0,65001,5
g2_0327.tif,65536,83,134,0,65319,5
g2_0332.tif,65536,571,262,0,64703,5
g2_0335.tif,65536,122,130,0,65284,5
g2_0336.tif,65536,1184,303,0,64049,5
g2_0338.tif,65536,235,174,0,65127,5
g2_0339.tif,65536,353,178,0,65005,5
g2_0340.tif,65536,1182,366,0,63988,5
g2_0344.tif,65536,23,70,0,65443,5
g2_0345.tif,65536,261,172,0,65103,5
g2_0347.tif,65536,54,65,0,65417,5
g2_0348.tif,65536,654,232,0,64650,5
g2_0352.tif,65536,1883,379,0,63274,5
g2_0357.tif,65536,389,192,0,64955,5
g2_0358.tif,65536,1180,413,0,63943,5
g2_0363.tif,65536,123,139,0,65274,5
g2_0366.tif,65536,282,187,0,65067,5
g2_0367.tif,65536,185,138,0,65213,5
g2_0368.tif,65536,676,249,0,64611,5
g2_0371.tif,65536,912,280,0,64344,5
g2_0373.tif,65536,341,206,0,64989,5
g2_0375.tif,65536,107,118,0,65311,5
g2_0377.tif,65536,68,76,0,65392,5
g2_0378.tif,65536,426,240,0,64870,5
g2_0381.tif,65536,848,310,0,64378,5
g2_0383.tif,65536,324,210,0,65002,5
g2_0385.tif,65536,361,210,0,64965,5
g2_0386.tif,65536,541,246,0,64749,5
g2_0388.tif,65536,61,78,0,65397,5
g2_0390.tif,65536,657,323,0,64556,5
g2_0392.tif,65536,158,159,0,65219,5
g2_0393.tif,65536,277,201,0,65058,5
g2_0396.tif,65536,108,109,0,65319,5
g2_0399.tif,65536,327,232,0,64977,5
g2_0400.tif,65536,196,196,0,65144,5
g2_0404.tif,65536,38,85,0,65413,5
g2_0406.tif,65536,401,286,0,64849,5
g2_0410.tif,65536,827,253,0,64456,5
g2_0412.tif,65536,292,174,0,65070,5
g2_0415.tif,65536,440,259,0,64837,5
g2_0416.tif,65536,159,182,0,65195,5
g2_0418.tif,65536,462,217,0,64857,5
g2_0419.tif,65536,243,198,0,65095,5
g2_0420.tif,65536,105,120,0,65311,5
g2_0422.tif,65536,271,169,0,65096,5
g2_0424.tif,65536,547,204,0,64785,5
g2_0427.tif,65536,324,226,0,64986,5
g2_0428.tif,65536,509,217,0,64810,5
g2_0429.tif,65536,38,71,0,65427,5
g2_0432.tif,65536,499,265,0,64772,5
g2_0434.tif,65536,98,148,0,65290,5
g2_0435.tif,65536,1399,321,0,63816,5
g2_0437.tif,65536,926,328,0,64282,5
g2_0438.tif,65536,49,110,0,65377,5
g2_0439.tif,65536,226,172,0,65138,5
g2_0440.tif,65536,371,220,0,64945,5
g2_0443.tif,65536,591,269,0,64676,5
g2_0444.tif,65536,393,192,0,64951,5
g2_0446.tif,65536,184,169,0,65183,5
g2_0447.tif,65536,111,109,0,65316,5
g2_0448.tif,65536,180,185,0,65171,5
g2_0451.tif,65536,678,295,0,64563,5
g2_0454.tif,65536,908,353,0,64275,5
g2_0458.tif,65536,1063,391,0,64082,5
g2_0460.tif,65536,1577,418,0,63541,5
g2_0461.tif,65536,127,228,0,65181,4
g2_0463.tif,65536,396,248,0,64892,5
g2_0465.tif,65536,530,244,0,64762,5
g2_0468.tif,65536,50,95,0,65391,5
g2_0470.tif,65536,152,167,0,65217,5
g2_0472.tif,65536,671,261,0,64604,5
g2_0475.tif,65536,599,225,0,64712,5
g2_0479.tif,65536,131,162,0,65243,5
g2_0481.tif,65536,452,286,0,64798,5
g2_0483.tif,65536,651,339,0,64546,5
g2_0484.tif,65536,156,148,0,65232,5
g2_0487.tif,65536,135,115,0,65286,5
g2_0493.tif,65536,206,165,0,65165,5
g2_0497.tif,65536,717,263,0,64556,5
g2_0498.tif,65536,541,244,0,64751,5
g2_0499.tif,65536,452,262,0,64822,5
g2_0501.tif,65536,194,178,0,65164,5
g2_0506.tif,65536,809,267,0,64460,5
g2_0508.tif,65536,588,260,0,64688,5
g2_0509.tif,65536,395,184,0,64957,5
g2_0514.tif,65536,3459,636,0,61441,5
g2_0517.tif,65536,341,228,0,64967,5
g2_0518.tif,65536,232,167,0,65137,5
g2_0521.tif,65536,478,171,0,64887,5
g2_0522.tif,65536,66,124,0,65346,5
g2_0523.tif,65536,69,89,0,65378,5
g2_0524.tif,65536,532,268,0,64736,5
g2_0525.tif,65536,133,141,0,65262,5
g2_0529.tif,65536,445,314,0,64777,5
g2_0531.tif,65536,2201,535,0,62800,5
g2_0532.tif,65536,58,98,0,65380,5
g2_0538.tif,65536,274,204,0,65058,5
g2_0541.tif,65536,457,194,0,64885,5
g2_0543.tif,65536,126,145,0,65265,5
g2_0545.tif,65536,88,120,0,65328,4
g2_0546.tif,65536,253,168,0,65115,5
g2_0548.tif,65536,573,299,0,64664,5
g2_0553.tif,65536,402,168,0,64966,5
g2_0554.tif,65536,495,210,0,64831,5
g2_0556.tif,65536,358,217,0,64961,5
g2_0559.tif,65536,1488,411,0,63637,5
g2_0561.tif,65536,150,175,0,65211,5
g2_0563.tif,65536,80,122,0,65334,5
g2_0565.tif,65536,679,267,0,64590,5
g2_0567.tif,65536,424,294,0,64818,5
g2_0569.tif,65536,396,207,0,64933,5
g2_0574.tif,65536,87,134,0,65315,5
g2_0575.tif,65536,2602,462,0,62472,5
g2_0576.tif,65536,278,180,0,65078,5
g2_0577.tif,65536,426,223,0,64887,5
g2_0579.tif,65536,1365,405,0,63766,5
g2_0588.tif,65536,903,472,0,64161,5
g2_0591.tif,65536,608,275,0,64653,5
g2_0592.tif,65536,492,245,0,64799,5
g2_0594.tif,65536,660,343,0,64533,5
g2_0601.tif,65536,2413,522,0,62601,5
g2_0602.tif,65536,983,389,0,64164,5
g2_0603.tif,65536,673,300,0,64563,5
g2_0608.tif,65536,597,272,0,64667,5
g2_0609.tif,65536,62,100,0,65374,5
g2_0611.tif,65536,821,397,0,64318,5
g2_0612.tif,65536,329,177,0,65030,5
g2_0616.tif,65536,30,67,0,65439,5
g2_0617.tif,65536,322,226,0,64988,5
g2_0618.tif,65536,25,118,0,65393,4
g2_0631.tif,65536,22,87,0,65427,5
g2_0634.tif,65536,674,350,0,64512,5
g2_0636.tif,65536,1317,506,0,63713,5
g2_0638.tif,65536,338,258,0,64940,5
g2_0640.tif,65536,524,293,0,64719,5
g2_0642.tif,65536,814,364,0,64358,5
g2_0643.tif,65536,1460,448,0,63628,5
g2_0644.tif,65536,7813,804,0,56919,5
g2_0648.tif,65536,2991,663,0,61882,5
g2_0649.tif,65536,432,286,0,64818,5
g2_0651.tif,65536,61,111,0,65364,5
g2_0652.tif,65536,180,170,0,65186,5
g2_0653.tif,65536,143,187,0,65206,5
g2_0654.tif,65536,2155,528,0,62853,5
g2_0655.tif,65536,180,158,0,65198,5
g2_0657.tif,65536,360,210,0,64966,5
g2_0661.tif,65536,1130,384,0,64022,5
g2_0662.tif,65536,711,341,0,64484,5
g2_0667.tif,65536,95,94,0,65347,5
g2_0669.tif,65536,3501,595,0,61440,5
g2_0670.tif,65536,935,342,0,64259,5
g2_0671.tif,65536,1351,385,0,63800,5
g2_0673.tif,65536,357,190,0,64989,5
g2_0674.tif,65536,669,215,0,64652,5
g2_0678.tif,65536,254,176,0,65106,5
g2_0690.tif,65536,45,76,0,65415,5
g2_0694.tif,65536,106,131,0,65299,5
g2_0695.tif,65536,71,147,0,65318,5
g2_0698.tif,65536,708,315,0,64513,5
g2_0699.tif,65536,151,164,0,65221,5
g2_0701.tif,65536,1099,374,0,64063,5
g2_0702.tif,65536,618,285,0,64633,5
g2_0703.tif,65536,350,201,0,64985,4
g2_0709.tif,65536,199,164,0,65173,5
g2_0711.tif,65536,840,335,0,64361,5
g2_0712.tif,65536,515,238,0,64783,5
g2_0714.tif,65536,504,248,0,64784,5
g2_0716.tif,65536,147,155,0,65234,5
g2_0718.tif,65536,612,209,0,64715,5
g2_0720.tif,65536,366,201,0,64969,5
g2_0727.tif,65536,283,199,0,65054,5
g2_0729.tif,65536,280,195,0,65061,5
g2_0733.tif,65536,489,245,0,64802,5
g2_0740.tif,65536,341,177,0,65018,5
g2_0742.tif,65536,39,101,0,65396,5
g2_0743.tif,65536,266,225,0,65045,5
g2_0746.tif,65536,216,195,0,65125,5
g2_0748.tif,65536,738,331,0,64467,5
g2_0750.tif,65536,916,376,0,64244,5
g2_0753.tif,65536,1278,410,0,63848,5
g2_0756.tif,65536,176,181,0,65179,5
g2_0758.tif,65536,1786,387,0,63363,5
g2_0762.tif,65536,141,152,0,65243,5
g2_0765.tif,65536,1658,490,0,63388,5
g2_0769.tif,65536,741,274,0,64521,5
g2_0778.tif,65536,172,173,0,65191,5
g2_0779.tif,65536,68,125,0,65343,5
g2_0782.tif,65536,312,195,0,65029,5
g2_0784.tif,65536,837,253,0,64446,5
g2_0789.tif,65536,272,129,0,65135,5
g2_0790.tif,65536,79,78,0,65379,5
g2_0795.tif,65536,1082,386,0,64068,5
g2_0796.tif,65536,322,218,0,64996,5
g2_0797.tif,65536,184,194,0,65158,5
g2_0800.tif,65536,513,196,0,64827,5
g2_0810.tif,65536,651,263,0,64622,5
g2_0811.tif,65536,661,244,0,64631,5
g2_0812.tif,65536,533,241,0,64762,5
g2_0813.tif,65536,30,85,0,65421,5
g2_0815.tif,65536,430,235,0,64871,5
g2_0818.tif,65536,203,188,0,65145,5
g2_0820.tif,65536,89,118,0,65329,5
g2_0821.tif,65536,195,160,0,65181,5
g2_0824.tif,65536,571,215,0,64750,5
g2_0826.tif,65536,598,232,0,64706,5
g2_0830.tif,65536,1177,332,0,64027,5
g2_0831.tif,65536,2943,502,0,62091,5
g2_0832.tif,65536,743,248,0,64545,5
g2_0837.tif,65536,256,162,0,65118,5
g2_0844.tif,65536,401,159,0,64976,5
g2_0847.tif,65536,1135,360,0,64041,5
g2_0848.tif,65536,1459,409,0,63668,5
g2_0849.tif,65536,488,307,0,64741,5
g2_0850.tif,65536,1903,455,0,63178,5
g2_0851.tif,65536,122,147,0,65267,5
g2_0855.tif,65536,832,293,0,64411,5
g2_0857.tif,65536,624,266,0,64646,5
g2_0859.tif,65536,442,183,0,64911,5
g2_0860.tif,65536,590,302,0,64644,5
g2_0861.tif,65536,487,229,0,64820,5
g2_0862.tif,65536,87,128,0,65321,5
g2_0865.tif,65536,152,126,0,65258,5
g2_0866.tif,65536,122,155,0,65259,5
g2_0867.tif,65536,106,124,0,65306,5
g2_0869.tif,65536,339,250,0,64947,5
g2_0870.tif,65536,114,173,0,65249,5
g2_0871.tif,65536,72,114,0,65350,5
g2_0873.tif,65536,168,203,0,65165,5
g2_0876.tif,65536,38,84,0,65414,5
g2_0877.tif,65536,54,89,0,65393,5
g2_0878.tif,65536,85,101,0,65350,5
g2_0880.tif,65536,418,180,0,64938,5
g2_0881.tif,65536,185,140,0,65211,5
g2_0882.tif,65536,1098,403,0,64035,5
g2_0883.tif,65536,470,234,0,64832,5
