chip,parcel_id,interior_px,full_px,interior_ha,full_ha,full_native_px,bbox_h,bbox_w,row_min,col_min,touches_edge
g0_0929.tif,4643,72,128,0.26505,0.4712,47.12,22,9,121,115,0
g0_0929.tif,4644,68,112,0.25033,0.4123,41.23,21,9,121,121,0
g0_0929.tif,4645,43,69,0.1583,0.25401,25.4,12,8,120,126,0
g0_0929.tif,4646,44,83,0.16198,0.30555,30.55,8,14,113,124,0
g0_0931.tif,4652,94,138,0.34604,0.50802,50.8,13,15,154,115,0
g0_0931.tif,4653,98,140,0.36077,0.51538,51.54,13,16,144,117,0
g0_0931.tif,4654,83,127,0.30555,0.46752,46.75,12,13,136,120,0
g0_0931.tif,4655,167,220,0.61477,0.80988,80.99,18,16,86,131,0
g0_0931.tif,4656,117,175,0.43071,0.64422,64.42,18,14,85,118,0
g0_0933.tif,4662,21,60,0.07731,0.22088,22.09,13,10,129,120,0
g0_0933.tif,4663,26,60,0.09571,0.22088,22.09,13,11,125,122,0
g0_0933.tif,4664,29,58,0.10676,0.21351,21.35,12,11,123,125,0
g0_0933.tif,4665,21,51,0.07731,0.18775,18.77,11,9,121,129,0
g0_0933.tif,4666,15,42,0.05522,0.15461,15.46,10,7,115,122,0
g0_0934.tif,4667,190,263,0.69944,0.96818,96.82,18,21,136,126,0
g0_0934.tif,4668,88,136,0.32395,0.50065,50.07,16,12,133,145,0
g0_0934.tif,4669,156,239,0.57428,0.87983,87.98,25,19,114,121,0
g0_0934.tif,4670,122,179,0.44912,0.65895,65.89,18,15,106,97,0
g0_0934.tif,4671,117,170,0.43071,0.62582,62.58,19,15,102,107,0
g0_0935.tif,4672,240,317,0.88351,1.16697,116.7,23,24,137,123,0
g0_0935.tif,4673,181,235,0.66631,0.8651,86.51,15,24,128,122,0
g0_0935.tif,4674,232,290,0.85406,1.06757,106.76,17,26,116,119,0
g0_0935.tif,4675,180,246,0.66263,0.9056,90.56,17,20,111,100,0
g0_0935.tif,4676,188,253,0.69208,0.93136,93.14,13,25,108,117,0
g0_0940.tif,4697,68,104,0.25033,0.38285,38.29,10,13,133,125,0
g0_0940.tif,4698,69,114,0.25401,0.41967,41.97,11,14,127,110,0
g0_0940.tif,4699,196,281,0.72153,1.03444,103.44,15,31,120,124,0
g0_0940.tif,4700,125,190,0.46016,0.69944,69.94,14,21,117,102,0
g0_0940.tif,4701,195,279,0.71785,1.02708,102.71,16,28,110,123,0
g0_0941.tif,4702,97,128,0.35708,0.4712,47.12,12,12,129,124,0
g0_0941.tif,4703,197,251,0.72521,0.924,92.4,22,14,119,112,0
g0_0941.tif,4704,71,122,0.26137,0.44912,44.91,20,9,119,106,0
g0_0941.tif,4705,75,104,0.2761,0.38285,38.29,11,10,119,126,0
g0_0941.tif,4706,204,270,0.75098,0.99395,99.39,12,25,118,136,0
g0_0943.tif,4712,101,147,0.37181,0.54115,54.11,14,18,127,123,0
g0_0943.tif,4713,42,69,0.15461,0.25401,25.4,13,9,124,117,0
g0_0943.tif,4714,99,144,0.36445,0.5301,53.01,14,13,122,107,0
g0_0943.tif,4715,167,239,0.61477,0.87983,87.98,20,28,115,118,0
g0_0943.tif,4716,93,147,0.34236,0.54115,54.11,15,17,112,133,0
g0_0945.tif,4722,228,306,0.83933,1.12647,112.65,10,40,137,124,0
g0_0945.tif,4723,401,496,1.47619,1.82592,182.59,33,19,118,85,0
g0_0945.tif,4724,570,665,2.09833,2.44805,244.81,35,25,116,100,0
g0_0945.tif,4725,903,1027,3.3242,3.78068,378.07,26,45,113,121,0
g0_0945.tif,4726,703,840,2.58794,3.09228,309.23,24,48,92,120,0
g0_0948.tif,4737,111,162,0.40862,0.59637,59.64,13,21,139,93,0
g0_0948.tif,4738,106,160,0.39022,0.589,58.9,13,23,132,111,0
g0_0948.tif,4739,97,152,0.35708,0.55955,55.96,13,20,131,91,0
g0_0948.tif,4740,105,158,0.38653,0.58164,58.16,13,20,125,109,0
g0_0948.tif,4741,137,203,0.50434,0.7473,74.73,15,20,79,185,0
g0_0950.tif,4747,13,46,0.04786,0.16934,16.93,9,10,137,109,0
g0_0950.tif,4748,34,64,0.12516,0.2356,23.56,11,10,130,111,0
g0_0950.tif,4749,7,29,0.02577,0.10676,10.68,7,7,126,107,0
g0_0950.tif,4750,31,62,0.11412,0.22824,22.82,11,9,125,114,0
g0_0950.tif,4751,72,116,0.26505,0.42703,42.7,13,12,98,177,0
g0_0954.tif,4767,12,31,0.04418,0.11412,11.41,7,5,130,121,0
g0_0954.tif,4768,33,60,0.12148,0.22088,22.09,10,8,125,125,0
g0_0954.tif,4769,10,27,0.03681,0.09939,9.94,6,5,124,120,0
g0_0954.tif,4770,18,35,0.06626,0.12884,12.88,8,5,125,132,0
g0_0954.tif,4771,35,67,0.12884,0.24665,24.66,7,12,119,124,0
g0_0956.tif,4777,14,40,0.05154,0.14725,14.73,8,7,137,129,0
g0_0956.tif,4778,62,110,0.22824,0.40494,40.49,14,13,124,127,0
g0_0956.tif,4779,24,54,0.08835,0.19879,19.88,9,11,122,133,0
g0_0956.tif,4780,15,41,0.05522,0.15093,15.09,10,5,118,114,0
g0_0956.tif,4781,4,17,0.01473,0.06258,6.26,5,4,114,117,0
g0_0957.tif,4782,100,160,0.36813,0.589,58.9,17,18,132,128,0
g0_0957.tif,4783,66,128,0.24296,0.4712,47.12,18,16,127,112,0
g0_0957.tif,4784,124,183,0.45648,0.67367,67.37,22,17,120,118,0
g0_0957.tif,4785,137,202,0.50434,0.74362,74.36,22,18,114,125,0
g0_0957.tif,4786,78,141,0.28714,0.51906,51.91,22,13,98,116,0
g0_0961.tif,4802,424,531,1.56086,1.95476,195.48,25,46,132,111,0
g0_0961.tif,4803,270,351,0.99395,1.29213,129.21,22,43,124,109,0
g0_0961.tif,4804,250,347,0.92032,1.2774,127.74,21,42,117,106,0
g0_0961.tif,4805,147,208,0.54115,0.76571,76.57,17,18,111,108,0
g0_0961.tif,4806,181,246,0.66631,0.9056,90.56,17,22,106,122,0
g0_0963.tif,4812,45,81,0.16566,0.29818,29.82,12,11,130,124,0
g0_0963.tif,4813,51,95,0.18775,0.34972,34.97,14,11,121,112,0
g0_0963.tif,4814,85,137,0.31291,0.50434,50.43,19,13,120,130,0
g0_0963.tif,4815,55,93,0.20247,0.34236,34.24,13,11,119,120,0
g0_0963.tif,4816,23,51,0.08467,0.18775,18.77,10,8,117,128,0
g0_0964.tif,4817,98,146,0.36077,0.53747,53.75,15,13,131,132,0
g0_0964.tif,4818,110,162,0.40494,0.59637,59.64,17,14,128,121,0
g0_0964.tif,4819,84,137,0.30923,0.50434,50.43,15,14,125,111,0
g0_0964.tif,4820,140,199,0.51538,0.73257,73.26,14,20,117,121,0
g0_0964.tif,4821,117,177,0.43071,0.65159,65.16,13,20,106,115,0
g0_0966.tif,4827,55,78,0.20247,0.28714,28.71,7,12,128,133,0
g0_0966.tif,4828,85,109,0.31291,0.40126,40.13,8,15,128,118,0
g0_0966.tif,4829,65,105,0.23928,0.38653,38.65,9,13,127,105,0
g0_0966.tif,4830,77,118,0.28346,0.43439,43.44,10,14,119,133,0
g0_0966.tif,4831,104,155,0.38285,0.5706,57.06,11,17,117,117,0
g0_0967.tif,4832,52,104,0.19143,0.38285,38.29,15,14,136,154,0
g0_0967.tif,4833,79,129,0.29082,0.47489,47.49,15,13,129,146,0
g0_0967.tif,4834,51,89,0.18775,0.32763,32.76,8,13,122,93,0
g0_0967.tif,4835,51,91,0.18775,0.335,33.5,8,12,114,94,0
g0_0967.tif,4836,491,629,1.80751,2.31553,231.55,39,32,97,111,0
g0_0969.tif,4842,173,231,0.63686,0.85038,85.04,16,15,135,123,0
g0_0969.tif,4843,106,163,0.39022,0.60005,60.0,9,21,125,134,0
g0_0969.tif,4844,105,157,0.38653,0.57796,57.8,9,21,126,113,0
g0_0969.tif,4845,57,92,0.20983,0.33868,33.87,7,18,120,116,0
g0_0969.tif,4846,256,337,0.94241,1.24059,124.06,19,25,103,108,0
g0_0977.tif,4882,60,108,0.22088,0.39758,39.76,10,15,132,141,0
g0_0977.tif,4883,66,112,0.24296,0.4123,41.23,10,15,129,119,0
g0_0977.tif,4884,83,133,0.30555,0.48961,48.96,9,19,121,118,0
g0_0977.tif,4885,88,142,0.32395,0.52274,52.27,18,12,119,107,0
g0_0977.tif,4886,86,146,0.31659,0.53747,53.75,12,21,111,114,0
g0_0978.tif,4887,153,213,0.56324,0.78411,78.41,16,16,128,120,0
g0_0978.tif,4888,9,23,0.03313,0.08467,8.47,6,4,128,135,0
g0_0978.tif,4889,21,46,0.07731,0.16934,16.93,11,5,120,116,0
g0_0978.tif,4890,51,81,0.18775,0.29818,29.82,10,9,119,120,0
g0_0978.tif,4891,73,108,0.26873,0.39758,39.76,12,10,117,129,0
g0_0979.tif,4892,154,210,0.56692,0.77307,77.31,17,18,129,118,0
g0_0979.tif,4893,129,179,0.47489,0.65895,65.89,15,17,125,134,0
g0_0979.tif,4894,235,316,0.8651,1.16328,116.33,18,26,118,92,0
g0_0979.tif,4895,161,216,0.59269,0.79516,79.52,16,19,116,115,0
g0_0979.tif,4896,124,174,0.45648,0.64054,64.05,14,17,114,131,0
g0_0980.tif,4897,9,21,0.03313,0.07731,7.73,5,5,141,120,0
g0_0980.tif,4898,16,42,0.0589,0.15461,15.46,11,4,138,116,0
g0_0980.tif,4899,9,25,0.03313,0.09203,9.2,6,6,136,119,0
g0_0980.tif,4900,4,16,0.01473,0.0589,5.89,3,6,108,136,0
g0_0980.tif,4901,4,18,0.01473,0.06626,6.63,4,6,105,136,0
g0_0981.tif,4902,91,149,0.335,0.54851,54.85,16,15,145,62,0
g0_0981.tif,4903,78,128,0.28714,0.4712,47.12,12,15,135,160,0
g0_0981.tif,4904,86,140,0.31659,0.51538,51.54,14,14,120,144,0
g0_0981.tif,4905,272,366,1.00131,1.34735,134.73,31,23,98,110,0
g0_0981.tif,4906,184,249,0.67736,0.91664,91.66,25,16,96,123,0
g0_0983.tif,4912,119,184,0.43807,0.67736,67.74,18,17,132,92,0
g0_0983.tif,4913,230,310,0.84669,1.1412,114.12,16,27,123,107,0
g0_0983.tif,4914,34,64,0.12516,0.2356,23.56,10,9,120,126,0
g0_0983.tif,4915,54,90,0.19879,0.33132,33.13,12,10,117,133,0
g0_0983.tif,4916,69,111,0.25401,0.40862,40.86,13,12,114,141,0
g0_0985.tif,4922,21,46,0.07731,0.16934,16.93,6,9,129,130,0
g0_0985.tif,4923,4,15,0.01473,0.05522,5.52,5,4,129,126,0
g0_0985.tif,4924,31,58,0.11412,0.21351,21.35,7,13,127,114,0
g0_0985.tif,4925,66,114,0.24296,0.41967,41.97,9,19,120,111,0
g0_0985.tif,4926,57,101,0.20983,0.37181,37.18,10,16,116,128,0
g0_0990.tif,4947,294,394,1.0823,1.45042,145.04,27,25,137,114,0
g0_0990.tif,4948,131,196,0.48225,0.72153,72.15,23,12,128,150,0
g0_0990.tif,4949,112,173,0.4123,0.63686,63.69,18,16,115,97,0
g0_0990.tif,4950,237,315,0.87246,1.1596,115.96,23,21,109,110,0
g0_0990.tif,4951,38,75,0.13989,0.2761,27.61,12,11,106,127,0
g0_0994.tif,4967,5,20,0.01841,0.07363,7.36,5,5,130,122,0
g0_0994.tif,4968,5,19,0.01841,0.06994,6.99,5,5,129,127,0
g0_0994.tif,4969,7,20,0.02577,0.07363,7.36,5,6,126,125,0
g0_0994.tif,4970,5,20,0.01841,0.07363,7.36,5,6,122,124,0
g0_0994.tif,4971,11,25,0.04049,0.09203,9.2,6,5,121,129,0
g0_0997.tif,4982,59,97,0.2172,0.35708,35.71,13,10,131,127,0
g0_0997.tif,4983,40,68,0.14725,0.25033,25.03,12,7,130,136,0
g0_0997.tif,4984,62,100,0.22824,0.36813,36.81,13,11,122,119,0
g0_0997.tif,4985,30,55,0.11044,0.20247,20.25,8,11,116,117,0
g0_0997.tif,4986,16,39,0.0589,0.14357,14.36,6,9,113,117,0
g0_0998.tif,4987,28,56,0.10308,0.20615,20.62,8,10,134,113,0
g0_0998.tif,4988,78,116,0.28714,0.42703,42.7,10,18,126,112,0
g0_0998.tif,4989,79,127,0.29082,0.46752,46.75,11,21,121,130,0
g0_0998.tif,4990,73,126,0.26873,0.46384,46.38,11,20,119,111,0
g0_0998.tif,4991,72,121,0.26505,0.44543,44.54,11,19,114,130,0
g0_1002.tif,5007,106,155,0.39022,0.5706,57.06,10,20,139,115,0
g0_1002.tif,5008,134,182,0.49329,0.66999,67.0,12,19,129,116,0
g0_1002.tif,5009,63,101,0.23192,0.37181,37.18,8,16,122,118,0
g0_1002.tif,5010,47,83,0.17302,0.30555,30.55,9,13,115,119,0
g0_1002.tif,5011,10,36,0.03681,0.13253,13.25,7,8,110,133,0
g0_1005.tif,5022,163,208,0.60005,0.76571,76.57,13,18,131,124,0
g0_1005.tif,5023,187,238,0.6884,0.87614,87.61,13,19,130,105,0
g0_1005.tif,5024,247,313,0.90928,1.15224,115.22,17,19,114,104,0
g0_1005.tif,5025,249,315,0.91664,1.1596,115.96,17,19,114,123,0
g0_1005.tif,5026,263,327,0.96818,1.20378,120.38,18,19,114,141,0
g0_1006.tif,5027,337,435,1.24059,1.60136,160.14,22,48,129,94,0
g0_1006.tif,5028,135,211,0.49697,0.77675,77.68,18,46,124,93,0
g0_1006.tif,5029,309,427,1.13752,1.57191,157.19,22,47,116,90,0
g0_1006.tif,5030,216,281,0.79516,1.03444,103.44,26,18,111,134,0
g0_1006.tif,5031,96,140,0.3534,0.51538,51.54,17,12,106,144,0
g0_1007.tif,5032,14,35,0.05154,0.12884,12.88,8,8,129,127,0
g0_1007.tif,5033,12,31,0.04418,0.11412,11.41,7,8,126,124,0
g0_1007.tif,5034,17,43,0.06258,0.1583,15.83,9,7,124,132,0
g0_1007.tif,5035,10,26,0.03681,0.09571,9.57,6,6,123,120,0
g0_1007.tif,5036,8,25,0.02945,0.09203,9.2,6,6,121,124,0
g0_1010.tif,5047,66,109,0.24296,0.40126,40.13,12,15,131,117,0
g0_1010.tif,5048,83,134,0.30555,0.49329,49.33,12,19,126,130,0
g0_1010.tif,5049,60,93,0.22088,0.34236,34.24,11,11,123,118,0
g0_1010.tif,5050,47,85,0.17302,0.31291,31.29,11,12,115,114,0
g0_1010.tif,5051,149,209,0.54851,0.76939,76.94,19,17,112,125,0
g0_1015.tif,5072,261,336,0.96081,1.23691,123.69,20,20,133,122,0
g0_1015.tif,5073,35,65,0.12884,0.23928,23.93,8,9,124,119,0
g0_1015.tif,5074,32,60,0.1178,0.22088,22.09,8,8,124,128,0
g0_1015.tif,5075,33,63,0.12148,0.23192,23.19,8,9,116,128,0
g0_1015.tif,5076,53,91,0.19511,0.335,33.5,9,12,115,117,0
g0_1018.tif,5087,23,49,0.08467,0.18038,18.04,7,9,134,123,0
g0_1018.tif,5088,17,42,0.06258,0.15461,15.46,6,9,127,129,0
g0_1018.tif,5089,32,63,0.1178,0.23192,23.19,10,9,124,121,0
g0_1018.tif,5090,31,58,0.11412,0.21351,21.35,8,9,120,127,0
g0_1018.tif,5091,35,69,0.12884,0.25401,25.4,12,8,114,119,0
g0_1021.tif,5102,28,50,0.10308,0.18406,18.41,8,9,128,127,0
g0_1021.tif,5103,13,35,0.04786,0.12884,12.88,7,7,125,135,0
g0_1021.tif,5104,17,39,0.06258,0.14357,14.36,7,9,123,126,0
g0_1021.tif,5105,109,167,0.40126,0.61477,61.48,23,8,116,112,0
g0_1021.tif,5106,103,153,0.37917,0.56324,56.32,24,8,114,120,0
g0_1024.tif,5117,728,857,2.67997,3.15486,315.49,35,43,140,83,0
g0_1024.tif,5118,218,326,0.80252,1.2001,120.01,23,41,133,90,0
g0_1024.tif,5119,103,189,0.37917,0.69576,69.58,30,14,122,181,0
g0_1024.tif,5120,97,181,0.35708,0.66631,66.63,30,14,112,143,0
g0_1024.tif,5121,496,617,1.82592,2.27135,227.14,36,27,54,73,0
g0_1025.tif,5122,8,25,0.02945,0.09203,9.2,6,6,128,126,0
g0_1025.tif,5123,6,20,0.02209,0.07363,7.36,7,5,126,123,0
g0_1025.tif,5124,10,26,0.03681,0.09571,9.57,6,7,124,128,0
g0_1025.tif,5125,13,33,0.04786,0.12148,12.15,7,6,124,119,0
g0_1025.tif,5126,11,30,0.04049,0.11044,11.04,6,7,120,129,0
g0_1026.tif,5127,36,63,0.13253,0.23192,23.19,10,7,130,123,0
g0_1026.tif,5128,20,38,0.07363,0.13989,13.99,10,4,130,130,0
g0_1026.tif,5129,17,30,0.06258,0.11044,11.04,8,4,123,129,0
g0_1026.tif,5130,24,48,0.08835,0.1767,17.67,8,7,123,122,0
g0_1026.tif,5131,68,107,0.25033,0.3939,39.39,10,12,114,122,0
g0_1027.tif,5132,191,250,0.70312,0.92032,92.03,22,19,129,117,0
g0_1027.tif,5133,130,192,0.47857,0.70681,70.68,22,15,123,109,0
g0_1027.tif,5134,227,304,0.83565,1.11911,111.91,30,18,111,130,0
g0_1027.tif,5135,37,71,0.13621,0.26137,26.14,21,10,110,127,0
g0_1027.tif,5136,26,76,0.09571,0.27978,27.98,21,10,109,124,0
g0_1031.tif,5152,104,153,0.38285,0.56324,56.32,20,9,140,126,0
g0_1031.tif,5153,113,165,0.41598,0.60741,60.74,20,11,122,123,0
g0_1031.tif,5154,111,153,0.40862,0.56324,56.32,19,10,121,132,0
g0_1031.tif,5155,86,126,0.31659,0.46384,46.38,9,16,108,123,0
g0_1031.tif,5156,269,344,0.99026,1.26636,126.64,22,18,104,106,0
g0_1032.tif,5157,87,137,0.32027,0.50434,50.43,11,17,140,81,0
g0_1032.tif,5158,82,127,0.30187,0.46752,46.75,10,16,139,97,0
g0_1032.tif,5159,456,562,1.67866,2.06888,206.89,21,36,122,116,0
g0_1032.tif,5160,281,341,1.03444,1.25532,125.53,20,21,109,148,0
g0_1032.tif,5161,393,484,1.44674,1.78174,178.17,25,24,87,143,0
g0_1033.tif,5162,54,95,0.19879,0.34972,34.97,12,14,130,120,0
g0_1033.tif,5163,29,58,0.10676,0.21351,21.35,10,12,126,118,0
g0_1033.tif,5164,6,24,0.02209,0.08835,8.84,6,6,123,133,0
g0_1033.tif,5165,27,64,0.09939,0.2356,23.56,10,12,122,115,0
g0_1033.tif,5166,9,30,0.03313,0.11044,11.04,7,7,119,130,0
g0_1035.tif,5172,10,31,0.03681,0.11412,11.41,6,8,129,124,0
g0_1035.tif,5173,5,17,0.01841,0.06258,6.26,4,6,127,129,0
g0_1035.tif,5174,9,21,0.03313,0.07731,7.73,5,6,125,123,0
g0_1035.tif,5175,5,18,0.01841,0.06626,6.63,5,5,123,128,0
g0_1035.tif,5176,5,20,0.01841,0.07363,7.36,4,6,122,122,0
g0_1038.tif,5187,325,405,1.19642,1.49092,149.09,25,17,145,114,0
g0_1038.tif,5188,53,103,0.19511,0.37917,37.92,7,20,129,128,0
g0_1038.tif,5189,75,119,0.2761,0.43807,43.81,10,14,119,114,0
g0_1038.tif,5190,12,24,0.04418,0.08835,8.84,8,3,119,128,0
g0_1038.tif,5191,404,498,1.48724,1.83328,183.33,28,21,86,116,0
g0_1040.tif,5197,22,46,0.08099,0.16934,16.93,6,8,142,123,0
g0_1040.tif,5198,25,49,0.09203,0.18038,18.04,7,7,135,117,0
g0_1040.tif,5199,10,28,0.03681,0.10308,10.31,4,7,131,117,0
g0_1040.tif,5200,9,33,0.03313,0.12148,12.15,9,5,112,130,0
g0_1040.tif,5201,14,36,0.05154,0.13253,13.25,8,5,102,133,0
g0_1041.tif,5202,26,52,0.09571,0.19143,19.14,9,8,140,152,0
g0_1041.tif,5203,23,46,0.08467,0.16934,16.93,9,7,138,147,0
g0_1041.tif,5204,23,52,0.08467,0.19143,19.14,10,8,136,140,0
g0_1041.tif,5205,43,76,0.1583,0.27978,27.98,9,14,104,87,0
g0_1041.tif,5206,47,87,0.17302,0.32027,32.03,9,15,98,88,0
g0_1044.tif,5217,94,141,0.34604,0.51906,51.91,20,10,121,135,0
g0_1044.tif,5218,79,121,0.29082,0.44543,44.54,20,9,120,129,0
g0_1044.tif,5219,70,109,0.25769,0.40126,40.13,17,9,119,123,0
g0_1044.tif,5220,66,106,0.24296,0.39022,39.02,17,9,118,116,0
g0_1044.tif,5221,24,56,0.08835,0.20615,20.62,13,7,117,113,0
g0_1046.tif,5227,18,36,0.06626,0.13253,13.25,9,4,128,125,0
g0_1046.tif,5228,20,32,0.07363,0.1178,11.78,9,4,128,129,0
g0_1046.tif,5229,17,49,0.06258,0.18038,18.04,14,5,123,121,0
g0_1046.tif,5230,11,30,0.04049,0.11044,11.04,8,4,120,125,0
g0_1046.tif,5231,24,40,0.08835,0.14725,14.73,8,5,120,129,0
g0_1047.tif,5232,64,113,0.2356,0.41598,41.6,13,14,157,123,0
g0_1047.tif,5233,28,70,0.10308,0.25769,25.77,12,11,137,108,0
g0_1047.tif,5234,14,34,0.05154,0.12516,12.52,5,7,112,91,0
g0_1047.tif,5235,33,76,0.12148,0.27978,27.98,11,13,110,165,0
g0_1047.tif,5236,20,51,0.07363,0.18775,18.77,10,8,98,127,0
g0_1048.tif,5237,111,165,0.40862,0.60741,60.74,14,16,143,133,0
g0_1048.tif,5238,15,45,0.05522,0.16566,16.57,11,7,136,128,0
g0_1048.tif,5239,54,94,0.19879,0.34604,34.6,12,12,133,132,0
g0_1048.tif,5240,9,31,0.03313,0.11412,11.41,6,7,126,121,0
g0_1048.tif,5241,92,146,0.33868,0.53747,53.75,14,15,73,99,0
g0_1049.tif,5242,73,122,0.26873,0.44912,44.91,17,9,135,133,0
g0_1049.tif,5243,98,154,0.36077,0.56692,56.69,12,17,135,117,0
g0_1049.tif,5244,33,71,0.12148,0.26137,26.14,12,8,112,129,0
g0_1049.tif,5245,26,60,0.09571,0.22088,22.09,13,6,111,116,0
g0_1049.tif,5246,45,81,0.16566,0.29818,29.82,12,8,112,122,0
g0_1050.tif,5247,136,194,0.50065,0.71417,71.42,14,19,138,113,0
g0_1050.tif,5248,175,247,0.64422,0.90928,90.93,16,25,125,107,0
g0_1050.tif,5249,49,86,0.18038,0.31659,31.66,10,11,123,132,0
g0_1050.tif,5250,221,303,0.81356,1.11543,111.54,19,27,112,106,0
g0_1050.tif,5251,140,199,0.51538,0.73257,73.26,19,13,105,132,0
g0_1051.tif,5252,162,222,0.59637,0.81724,81.72,19,14,124,122,0
g0_1051.tif,5253,72,107,0.26505,0.3939,39.39,19,9,123,134,0
g0_1051.tif,5254,54,83,0.19879,0.30555,30.55,7,14,121,108,0
g0_1051.tif,5255,77,123,0.28346,0.4528,45.28,22,10,119,138,0
g0_1051.tif,5256,48,84,0.1767,0.30923,30.92,6,14,115,108,0
g0_1052.tif,5257,91,136,0.335,0.50065,50.07,11,14,130,115,0
g0_1052.tif,5258,88,125,0.32395,0.46016,46.02,14,11,125,136,0
g0_1052.tif,5259,62,109,0.22824,0.40126,40.13,18,8,121,129,0
g0_1052.tif,5260,78,112,0.28714,0.4123,41.23,8,14,122,115,0
g0_1052.tif,5261,51,93,0.18775,0.34236,34.24,9,14,113,115,0
g0_1058.tif,5287,44,75,0.16198,0.2761,27.61,10,9,131,128,0
g0_1058.tif,5288,26,50,0.09571,0.18406,18.41,9,7,130,122,0
g0_1058.tif,5289,77,121,0.28346,0.44543,44.54,12,15,119,123,0
g0_1058.tif,5290,22,48,0.08099,0.1767,17.67,7,8,118,131,0
g0_1058.tif,5291,65,107,0.23928,0.3939,39.39,16,8,119,116,0
g0_1059.tif,5292,83,143,0.30555,0.52642,52.64,20,13,136,110,0
g0_1059.tif,5293,163,236,0.60005,0.86878,86.88,23,18,129,118,0
g0_1059.tif,5294,151,217,0.55587,0.79884,79.88,21,16,120,129,0
g0_1059.tif,5295,99,147,0.36445,0.54115,54.11,12,16,111,123,0
g0_1059.tif,5296,101,155,0.37181,0.5706,57.06,12,18,102,119,0
g0_1061.tif,5302,16,45,0.0589,0.16566,16.57,10,7,130,123,0
g0_1061.tif,5303,24,55,0.08835,0.20247,20.25,11,7,129,128,0
g0_1061.tif,5304,25,58,0.09203,0.21351,21.35,13,9,118,119,0
g0_1061.tif,5305,27,56,0.09939,0.20615,20.62,12,9,117,123,0
g0_1061.tif,5306,26,60,0.09571,0.22088,22.09,13,9,116,127,0
g0_1063.tif,5312,38,71,0.13989,0.26137,26.14,12,7,142,126,0
g0_1063.tif,5313,28,57,0.10308,0.20983,20.98,9,7,134,125,0
g0_1063.tif,5314,65,105,0.23928,0.38653,38.65,20,7,115,128,0
g0_1063.tif,5315,73,124,0.26873,0.45648,45.65,21,9,113,121,0
g0_1063.tif,5316,41,77,0.15093,0.28346,28.35,12,8,102,121,0
g0_1065.tif,5322,22,41,0.08099,0.15093,15.09,6,8,129,129,0
g0_1065.tif,5323,23,48,0.08467,0.1767,17.67,9,6,130,123,0
g0_1065.tif,5324,22,45,0.08099,0.16566,16.57,9,7,122,122,0
g0_1065.tif,5325,20,41,0.07363,0.15093,15.09,8,7,122,128,0
g0_1065.tif,5326,23,51,0.08467,0.18775,18.77,7,9,117,118,0
g0_1066.tif,5327,41,74,0.15093,0.27241,27.24,12,9,136,135,0
g0_1066.tif,5328,47,85,0.17302,0.31291,31.29,12,10,135,128,0
g0_1066.tif,5329,88,141,0.32395,0.51906,51.91,15,13,122,131,0
g0_1066.tif,5330,84,128,0.30923,0.4712,47.12,10,14,115,109,0
g0_1066.tif,5331,80,123,0.2945,0.4528,45.28,12,11,103,109,0
g0_1071.tif,5352,6,23,0.02209,0.08467,8.47,5,6,130,127,0
g0_1071.tif,5353,1,10,0.00368,0.03681,3.68,3,4,128,125,0
g0_1071.tif,5354,1,8,0.00368,0.02945,2.95,3,3,127,129,0
g0_1071.tif,5355,4,19,0.01473,0.06994,6.99,5,6,124,125,0
g0_1071.tif,5356,5,23,0.01841,0.08467,8.47,5,7,121,124,0
g0_1075.tif,5372,141,203,0.51906,0.7473,74.73,19,17,138,148,0
g0_1075.tif,5373,118,169,0.43439,0.62214,62.21,16,14,127,108,0
g0_1075.tif,5374,131,197,0.48225,0.72521,72.52,20,18,124,140,0
g0_1075.tif,5375,116,169,0.42703,0.62214,62.21,18,14,110,104,0
g0_1075.tif,5376,95,146,0.34972,0.53747,53.75,17,12,96,101,0
g0_1082.tif,5407,6,18,0.02209,0.06626,6.63,5,5,129,130,0
g0_1082.tif,5408,21,52,0.07731,0.19143,19.14,11,8,128,124,0
g0_1082.tif,5409,6,22,0.02209,0.08099,8.1,6,6,125,128,0
g0_1082.tif,5410,50,92,0.18406,0.33868,33.87,14,11,118,117,0
g0_1082.tif,5411,26,57,0.09571,0.20983,20.98,10,9,115,124,0
g0_1086.tif,5427,43,80,0.1583,0.2945,29.45,13,8,173,133,0
g0_1086.tif,5428,40,85,0.14725,0.31291,31.29,8,17,141,120,0
g0_1086.tif,5429,35,69,0.12884,0.25401,25.4,6,13,108,104,0
g0_1086.tif,5430,127,183,0.46752,0.67367,67.37,19,15,95,130,0
g0_1086.tif,5431,123,186,0.4528,0.68472,68.47,17,19,95,116,0
g0_1088.tif,5437,97,155,0.35708,0.5706,57.06,22,11,139,130,0
g0_1088.tif,5438,435,529,1.60136,1.9474,194.74,41,19,120,134,0
g0_1088.tif,5439,353,466,1.29949,1.71548,171.55,16,51,116,83,0
g0_1088.tif,5440,160,272,0.589,1.00131,100.13,13,49,109,83,0
g0_1088.tif,5441,299,379,1.1007,1.39521,139.52,25,21,97,128,0
g0_1091.tif,5452,46,92,0.16934,0.33868,33.87,14,12,126,140,0
g0_1091.tif,5453,44,83,0.16198,0.30555,30.55,15,8,122,134,0
g0_1091.tif,5454,79,123,0.29082,0.4528,45.28,13,12,121,123,0
g0_1091.tif,5455,66,103,0.24296,0.37917,37.92,11,12,120,112,0
